Time c_o3COM[3]
7000 18.885967
7000 20.906683
7000 21.87437
7000 31.676357
7000 35.326641
7000 32.684157
7000 22.991346
7000 31.517351
7000 36.417488
7000 25.700864
7000 22.559413
7000 28.370419
7000 29.987781
7000 20.477312
7000 27.01218
7000 37.570441
7000 30.345404
7000 20.892081
7000 18.954737
7000 21.25051
7000 22.243417
7000 25.809358
7000 32.789918
7000 31.00625
7000 35.516156
7000 20.737566
7000 22.671539
7000 30.153856
7000 27.447737
7000 31.784583
7000 32.857632
7000 29.456715
7000 32.043152
7000 35.724467
7000 19.191003
7000 20.120474
7000 26.175111
7000 29.022107
7000 21.029012
7000 19.933593
7000 21.855668
7000 33.831657
7000 21.173031
7000 19.603873
7000 24.025231
7000 19.973751
7000 18.935415
7000 31.165471
7000 16.72182
7000 34.808623
7000 25.265044
7000 25.47515
7000 35.596479
7000 21.851323
7000 25.537022
7000 24.148743
7000 19.660469
7000 21.144239
7000 19.264164
7000 19.4672
7000 19.762762
7000 21.664676
7000 32.126015
7000 20.248099
7000 18.095585
7000 30.08808
7000 29.500056
7000 19.18449
7000 25.736757
7000 24.720705
7000 17.161586
7000 20.168766
7000 36.271816
7000 18.779984
7000 27.816466
7000 21.140312
7000 24.272033
7000 27.86683
7000 28.140186
7000 18.188524
7000 29.239096
7000 22.902775
7000 30.357243
7000 24.283324
7000 27.691752
7000 30.901414
7000 31.735263
7000 20.208493
7000 21.41884
7000 22.309242
7000 31.395695
7000 22.442002
7000 25.98554
7000 21.997905
7000 24.677561
7000 18.601138
7000 29.368866
7000 23.336255
7000 29.876605
7000 21.179013
7000 32.496602
7000 27.309538
7000 31.27362
7000 19.071106
7000 20.170397
7000 23.504947
7000 29.137177
7000 23.115934
7000 24.668364
7000 22.251133
7000 26.621848
7000 24.657878
7000 34.281969
7000 20.414703
7000 33.139209
7000 21.47545
7000 33.960972
7000 34.379122
7000 21.94445
7000 35.09383
7000 19.063206
7000 27.627839
7000 22.75159
7000 31.744603
7000 21.693254
7000 23.817769
7000 29.938637
7000 34.618249
7000 23.236481
7000 20.599746
7000 21.834407
7000 33.82852
7000 30.409722
7000 30.59578
7000 20.114914
7000 20.190473
7000 25.549601
7000 34.843252
7000 29.621447
7000 27.035238
7000 35.896189
7000 21.99592
7000 27.256225
7000 27.912119
7000 28.921217
7000 34.006833
7000 32.596936
7000 22.906979
7000 23.678282
7000 22.646589
7000 26.842583
7000 31.230863
7000 20.163487
7000 22.021043
7000 33.625881
7000 19.159635
7000 19.85142
7000 34.76774
7000 35.184931
7000 29.553541
7000 23.207529
7000 22.820492
7000 28.746365
7000 26.18611
7000 20.533076
7000 19.297189
7000 30.533636
7000 30.240674
7000 24.518221
7000 23.606161
7000 18.868233
7000 19.231956
7000 25.029504
7000 31.764641
7000 19.208921
7000 21.901783
7000 31.018274
7000 35.116719
7000 20.813063
7000 34.909289
7000 34.947644
7000 26.616561
7000 25.204989
7000 25.401866
7000 21.182412
7000 32.835614
7000 24.322347
7000 28.412696
7000 32.215982
7000 23.247267
7000 32.390424
7000 34.353262
7000 33.697563
7000 24.850521
7000 20.940515
7000 23.529159
7000 27.745188
7000 22.3467
7000 28.224473
7000 31.500844
7000 28.476877
7000 20.605926
7000 27.262414
7000 18.859894
7000 22.290332
