Time c_o3COM[3]
19000 35.394909
19000 19.12129
19000 20.463284
19000 26.344986
19000 31.580187
19000 31.052228
19000 19.705165
19000 21.305723
19000 34.96439
19000 17.198311
19000 20.862317
19000 32.431797
19000 20.782328
19000 49.163966
19000 57.453069
19000 37.236695
19000 19.976888
19000 24.208029
19000 19.830899
19000 20.865737
19000 20.107385
19000 20.839708
19000 31.023626
19000 21.866162
19000 31.308297
19000 22.220872
19000 25.397277
19000 18.256613
19000 22.026176
19000 26.386011
19000 25.167426
19000 20.823294
19000 25.213282
19000 33.982438
19000 23.131864
19000 20.102806
19000 20.641979
19000 20.559218
19000 19.836912
19000 21.972587
19000 19.857849
19000 24.841702
19000 21.075881
19000 29.309134
19000 18.671377
19000 21.143044
19000 18.876693
19000 18.954853
19000 20.383274
19000 30.664053
19000 53.424459
19000 50.375418
19000 32.750328
19000 18.728238
19000 25.967348
19000 48.98479
19000 17.980689
19000 20.410459
19000 18.7912
19000 22.367362
19000 23.056986
19000 21.697681
19000 81.546154
19000 30.510645
19000 35.026149
19000 19.848745
19000 20.088912
19000 38.842792
19000 18.675993
19000 15.784283
19000 18.708529
19000 20.396322
19000 83.404218
19000 19.803099
19000 22.358281
19000 20.28316
19000 20.515947
19000 20.143662
19000 27.435571
19000 20.089911
19000 20.74525
19000 31.105519
19000 33.443438
19000 17.508797
19000 19.50426
19000 22.03825
19000 29.294039
19000 22.604604
19000 19.359093
19000 38.660632
19000 19.169247
19000 37.641965
19000 52.132344
19000 21.943835
19000 19.632255
19000 19.07596
19000 20.94387
19000 37.721256
19000 34.951635
19000 21.686805
19000 25.255355
19000 21.045409
19000 21.553198
19000 20.247943
19000 18.119417
19000 19.796992
19000 20.480181
19000 22.263891
19000 19.670519
19000 20.462601
19000 19.00279
19000 32.658475
19000 31.371591
19000 20.310201
19000 29.352423
19000 18.783331
19000 19.084381
19000 28.80687
19000 17.637488
19000 24.728385
19000 53.512857
19000 20.633856
19000 20.387891
19000 29.995969
19000 39.42624
19000 21.051155
19000 27.614334
19000 30.281764
19000 20.591708
19000 19.125895
19000 27.928934
19000 29.228876
19000 21.252349
19000 21.590226
19000 23.878158
19000 19.029402
19000 18.939094
19000 30.687675
19000 19.731083
19000 19.233628
19000 32.099697
19000 20.452902
19000 24.351719
19000 21.534484
19000 21.478552
19000 30.708435
19000 18.445934
19000 28.713108
19000 30.898168
19000 75.006976
19000 20.669847
19000 19.499562
19000 20.446341
19000 49.105238
19000 32.87499
19000 19.997756
19000 29.021661
19000 27.412311
19000 33.463309
19000 18.284041
19000 21.279528
19000 31.66721
19000 20.129755
19000 19.293539
19000 24.133841
19000 19.052768
19000 22.396037
19000 19.935183
19000 31.136467
19000 21.258111
19000 20.674922
19000 17.529348
19000 25.995489
19000 26.552779
19000 22.312669
19000 20.010372
19000 19.517128
19000 34.554439
19000 21.739315
19000 34.270534
19000 34.362973
19000 37.908752
19000 21.750857
19000 56.556544
19000 24.124649
19000 24.673021
19000 19.906452
19000 20.03786
19000 31.91337
19000 20.464121
19000 26.636854
19000 31.465627
19000 22.109338
19000 37.349191
19000 22.047211
19000 21.0873
19000 20.423954
19000 38.541874
19000 18.516654
19000 27.011108
19000 18.734832
19000 20.056005
19000 88.973233
19000 21.074586
19000 18.817967
19000 18.515192
19000 35.1908
19000 31.708572
19000 21.378852
19000 22.657475
19000 20.143276
19000 37.991738
19000 21.024843
19000 22.507144
19000 60.610804
19000 35.891783
19000 18.288315
19000 20.037507
19000 19.708175
19000 27.213021
19000 19.14259
19000 23.317471
19000 18.646797
19000 19.975439
19000 21.55522
19000 27.140673
19000 26.623955
19000 20.894009
19000 19.494983
19000 29.213225
19000 18.570897
19000 24.589107
19000 21.049973
19000 19.41345
19000 24.814935
19000 58.070569
19000 34.850282
19000 29.291602
19000 20.288745
19000 23.264224
19000 24.365044
19000 16.501284
19000 30.45534
19000 23.978317
19000 21.936142
19000 22.268374
19000 21.526041
19000 18.041736
19000 21.598737
19000 21.257635
19000 19.237493
19000 18.322195
19000 32.936253
19000 22.323184
19000 18.089204
19000 20.965867
19000 33.902383
19000 21.864712
19000 20.568894
19000 30.762789
19000 19.409906
19000 21.109141
19000 20.28893
19000 35.331532
19000 19.174829
19000 16.069385
19000 22.087206
19000 19.100408
19000 29.717537
19000 31.838444
19000 47.12011
19000 19.507163
19000 23.952975
19000 42.966114
19000 27.224289
19000 19.252218
19000 20.148858
19000 19.111896
19000 47.414421
19000 21.104982
19000 19.527881
19000 21.584858
19000 20.120788
19000 23.516952
19000 24.541808
19000 19.862519
19000 33.803257
19000 53.132586
19000 20.591741
19000 18.937305
19000 20.435425
19000 21.777587
19000 20.913742
19000 20.081927
19000 42.753206
19000 20.55689
19000 18.541833
19000 22.643781
19000 21.333592
19000 19.831878
19000 59.907984
19000 25.547166
19000 22.286316
19000 20.506499
19000 17.113667
19000 21.508932
19000 20.330741
19000 26.710792
19000 20.621216
19000 30.649712
19000 31.652306
19000 22.545214
19000 34.375512
19000 38.424859
19000 81.517866
19000 24.502543
19000 24.523867
19000 20.162503
19000 20.478588
19000 30.327903
19000 19.321404
19000 29.713433
19000 15.783133
19000 19.929421
19000 20.537938
19000 19.664711
19000 28.863597
19000 18.359735
19000 19.075827
19000 19.602701
19000 21.576694
19000 19.702211
19000 19.002039
19000 21.358128
19000 79.34311
19000 49.437782
19000 22.321208
19000 21.738161
19000 21.866728
19000 32.791181
19000 35.387808
19000 21.481575
19000 23.138766
19000 23.155258
19000 25.833035
19000 18.816127
19000 30.006495
19000 47.060995
19000 71.409774
19000 20.210156
19000 19.729762
19000 17.661477
19000 18.079043
19000 18.035534
19000 19.190483
19000 19.885131
19000 19.614716
19000 20.837304
19000 20.713062
19000 21.531982
19000 29.462584
19000 31.326019
19000 27.268681
19000 20.362481
19000 20.73728
19000 36.51088
19000 20.119706
19000 27.704403
19000 18.847027
19000 24.078654
19000 18.0962
19000 25.672604
19000 17.832445
19000 20.080647
19000 21.540658
19000 17.089892
19000 20.734515
19000 19.65228
19000 22.231938
19000 26.841507
19000 75.12925
19000 21.973748
19000 23.433856
19000 17.864848
19000 31.101118
19000 23.995533
19000 24.689436
19000 22.730184
19000 28.725655
19000 23.831724
19000 19.728689
19000 22.010588
19000 20.130915
19000 19.340583
19000 29.720482
19000 20.858975
19000 26.948512
19000 20.323042
19000 17.147051
19000 18.30438
19000 28.778201
19000 23.068218
19000 18.944697
19000 25.510769
19000 30.043147
19000 21.542888
19000 29.34099
19000 21.956443
19000 20.639229
19000 17.124382
19000 20.359502
19000 28.266921
19000 17.863528
19000 38.019246
19000 17.939278
19000 34.175857
19000 19.784405
19000 20.246593
19000 23.969095
19000 29.278636
19000 18.109631
19000 47.23286
19000 17.917059
19000 19.76762
19000 23.778119
19000 22.831521
19000 17.561976
19000 20.133807
19000 23.587808
19000 32.757069
19000 28.067289
19000 21.790135
19000 20.594965
19000 32.584244
19000 22.344643
19000 34.045542
19000 17.789732
19000 22.754455
19000 23.339409
19000 20.091134
19000 18.840073
19000 35.990518
19000 20.227986
19000 49.128632
19000 18.791377
19000 35.50501
19000 22.507216
19000 19.940119
19000 19.777517
19000 20.651135
19000 22.54689
19000 36.108987
19000 26.427311
19000 20.712667
19000 21.38409
19000 18.883494
19000 15.119049
19000 20.205893
19000 20.473664
19000 18.314875
19000 19.30164
19000 19.280569
19000 18.862625
19000 20.900873
19000 19.20089
19000 16.129703
19000 18.751874
19000 25.459608
19000 18.973581
19000 24.16754
19000 21.659912
19000 20.439248
19000 23.109587
19000 22.804841
19000 21.805516
19000 21.017255
19000 20.722768
19000 42.354633
19000 74.799545
19000 20.71933
19000 22.229035
19000 22.351531
19000 36.999385
19000 23.804509
19000 20.177844
19000 19.501482
19000 19.272087
19000 19.128181
19000 31.857687
19000 63.255081
19000 21.562921
19000 22.956158
19000 23.180933
19000 20.475466
19000 20.11045
19000 17.342645
19000 21.859936
19000 21.213064
19000 59.922664
19000 65.980255
19000 22.833789
19000 22.932975
19000 31.882512
19000 32.405715
19000 31.948534
19000 19.29424
19000 43.748147
19000 21.604497
19000 39.902343
19000 61.330263
19000 29.424009
19000 19.556182
19000 46.330505
19000 18.150103
19000 17.772676
19000 25.557336
19000 21.829862
19000 33.964655
19000 19.793674
19000 34.124119
19000 30.982962
19000 22.41727
19000 19.224395
19000 17.559502
19000 36.69124
19000 18.991392
19000 20.499072
19000 19.956859
19000 24.323922
19000 42.712876
19000 20.33007
19000 51.053703
19000 23.468359
19000 21.138341
19000 21.102401
19000 29.459681
19000 24.749863
19000 19.533372
19000 20.357655
19000 29.616678
19000 19.039475
19000 16.358646
19000 19.267358
19000 28.954661
19000 59.388363
19000 18.824926
19000 19.394127
19000 22.290791
19000 20.516319
19000 18.64099
19000 23.474708
19000 53.681111
19000 25.959169
19000 21.003398
19000 21.938041
19000 17.744622
19000 58.546433
19000 22.27467
19000 21.393903
19000 50.357741
19000 18.879069
19000 25.438569
19000 20.063374
19000 19.193343
19000 21.244967
19000 62.98116
19000 26.432742
19000 23.658442
19000 19.072044
19000 20.79316
19000 20.324366
19000 34.571202
19000 22.470289
19000 20.777189
19000 31.673676
19000 18.40305
19000 41.779323
19000 26.077474
19000 33.572379
19000 44.106546
19000 29.165724
19000 35.581479
19000 34.627189
19000 17.989415
19000 19.167783
19000 22.77812
19000 33.42144
19000 24.073112
19000 28.871603
19000 21.878729
19000 20.251405
19000 30.852496
19000 27.219463
19000 20.870256
19000 18.797435
19000 20.737157
19000 20.582532
19000 37.478827
19000 32.642363
19000 23.505025
19000 29.384786
19000 21.464762
19000 18.267851
19000 20.87013
19000 30.055604
19000 18.893861
19000 21.581854
19000 17.63587
19000 23.162001
19000 20.108458
19000 20.726598
19000 23.105353
19000 31.647351
19000 65.277961
19000 16.314645
19000 19.78311
19000 17.515972
19000 19.119699
19000 19.025535
19000 25.536393
19000 22.313846
19000 21.446255
19000 22.798054
19000 18.31955
19000 18.823744
19000 57.66651
19000 29.434163
19000 19.876905
19000 30.695879
19000 19.836398
19000 19.903322
19000 22.708189
19000 19.319645
19000 20.698221
19000 22.954501
19000 16.48368
