Time c_o3COM[3]
30000 65.962267
30000 18.578552
30000 18.783367
30000 19.839188
30000 27.861829
30000 28.710153
30000 22.759812
30000 20.774682
30000 33.725501
30000 19.441966
30000 18.950038
30000 54.169916
30000 18.931572
30000 91.310377
30000 85.413624
30000 36.878934
30000 22.722234
30000 21.340517
30000 17.749478
30000 17.984676
30000 20.86751
30000 19.66522
30000 27.566889
30000 19.739502
30000 22.761829
30000 22.409801
30000 56.831795
30000 21.991253
30000 33.045964
30000 21.473176
30000 33.683031
30000 21.657642
30000 21.245197
30000 32.722445
30000 51.190134
30000 40.848416
30000 20.01433
30000 27.493395
30000 22.470732
30000 17.834909
30000 18.655886
30000 20.553136
30000 19.616114
30000 40.72703
30000 23.280825
30000 19.90582
30000 20.444847
30000 37.075059
30000 22.272695
30000 20.068871
30000 79.163837
30000 79.210279
30000 30.502283
30000 19.450212
30000 19.75335
30000 77.98339
30000 17.425196
30000 18.219082
30000 20.731038
30000 22.01721
30000 72.24045
30000 18.346848
30000 91.183216
30000 52.551352
30000 81.711562
30000 21.447592
30000 58.436887
30000 53.072124
30000 20.466446
30000 21.915078
30000 20.24526
30000 20.868806
30000 58.96585
30000 33.695556
30000 20.45284
30000 20.038245
30000 18.686456
30000 21.162638
30000 31.244154
30000 20.888772
30000 19.242933
30000 38.136319
30000 75.003315
30000 23.971279
30000 20.074349
30000 20.470912
30000 20.103373
30000 33.01884
30000 18.393069
30000 54.944529
30000 18.341251
30000 64.281754
30000 76.058264
30000 22.590941
30000 15.169112
30000 22.206231
30000 21.518885
30000 91.85874
30000 87.045535
30000 20.793371
30000 19.207165
30000 20.117903
30000 21.239828
30000 18.832921
30000 22.243351
30000 19.865799
30000 18.326161
30000 19.726578
30000 19.108345
30000 22.036727
30000 18.440599
30000 39.511608
30000 23.334934
30000 40.231791
30000 19.665015
30000 35.688303
30000 21.726221
30000 17.782289
30000 17.426619
30000 18.313357
30000 85.708224
30000 21.293967
30000 21.593172
30000 21.870131
30000 74.866294
30000 52.725979
30000 46.713475
30000 20.801202
30000 20.609074
30000 18.309951
30000 58.776361
30000 18.768657
30000 19.358419
30000 25.681067
30000 54.524598
30000 22.208797
30000 40.712654
30000 26.211024
30000 18.603097
30000 19.855707
30000 27.430999
30000 23.881643
30000 19.043461
30000 55.854733
30000 19.788623
30000 26.247207
30000 30.533253
30000 51.7944
30000 34.294301
30000 92.077032
30000 21.017864
30000 21.922007
30000 64.781691
30000 92.053175
30000 31.992522
30000 19.87058
30000 66.09906
30000 23.925366
30000 31.605775
30000 19.286212
30000 22.274941
30000 70.80924
30000 21.842372
30000 21.194597
30000 17.077597
30000 18.61485
30000 20.455194
30000 22.200346
30000 64.085962
30000 22.255983
30000 19.208907
30000 20.308194
30000 55.789008
30000 19.972169
30000 19.14628
30000 21.803401
30000 19.67525
30000 34.23135
30000 19.364003
30000 33.650248
30000 33.795058
30000 67.79184
30000 22.324861
30000 91.45821
30000 33.709202
30000 27.601166
30000 44.41877
30000 20.351858
30000 32.014169
30000 19.236414
30000 21.992164
30000 28.580485
30000 68.17596
30000 59.436096
30000 17.903791
30000 35.969605
30000 18.306911
30000 62.864129
30000 22.039827
30000 19.802523
30000 21.686003
30000 22.402356
30000 86.505765
30000 21.150366
30000 17.519011
30000 18.960025
30000 51.985818
30000 48.619227
30000 20.012465
30000 44.324791
30000 43.575344
30000 37.940163
30000 19.633745
30000 21.709042
30000 93.304393
30000 51.125912
30000 20.909577
30000 33.088579
30000 21.089751
30000 74.650966
30000 19.677113
30000 66.302072
30000 20.654788
30000 19.282558
30000 21.157677
30000 35.708399
30000 19.093203
30000 18.977144
30000 21.853446
30000 19.142531
30000 22.494168
30000 21.975496
30000 50.16759
30000 21.575972
30000 20.383237
30000 93.427138
30000 34.066182
30000 20.970267
30000 19.41804
30000 17.696887
30000 45.251649
30000 23.082026
30000 25.298655
30000 19.850356
30000 38.376362
30000 20.214316
30000 24.260995
30000 49.753228
30000 21.453293
30000 20.142806
30000 21.672629
30000 85.522919
30000 31.469819
30000 20.919452
30000 22.395295
30000 22.394558
30000 33.193725
30000 23.427944
30000 39.688771
30000 26.493065
30000 21.310402
30000 21.40322
30000 17.79237
30000 35.483926
30000 20.784104
30000 19.253981
30000 33.358986
30000 43.86586
30000 21.362625
30000 28.972639
30000 72.276594
30000 17.134663
30000 74.791214
30000 58.918552
30000 32.752567
30000 23.885133
30000 21.220169
30000 21.195857
30000 77.726184
30000 18.658443
30000 48.86429
30000 19.380728
30000 19.963169
30000 18.63624
30000 40.30892
30000 20.713662
30000 32.795923
30000 76.85799
30000 20.614912
30000 22.928577
30000 19.283836
30000 21.532178
30000 21.712281
30000 32.370319
30000 94.919155
30000 21.460012
30000 20.850211
30000 20.41357
30000 19.114249
30000 22.363531
30000 85.038875
30000 63.521573
30000 25.642813
30000 22.364633
30000 17.078634
30000 18.239215
30000 26.097786
30000 41.148337
30000 19.324992
30000 22.998532
30000 63.223343
30000 19.601668
30000 34.184936
30000 50.060285
30000 93.657372
30000 24.200566
30000 42.501686
30000 19.638201
30000 19.846587
30000 35.205116
30000 18.434585
30000 24.791039
30000 18.365724
30000 19.246007
30000 20.906053
30000 18.633938
30000 19.930917
30000 17.066878
30000 23.358644
30000 21.676271
30000 20.324336
30000 21.14155
30000 20.991049
30000 44.604031
30000 91.662747
30000 78.379649
30000 39.013588
30000 22.582284
30000 18.758303
30000 30.924187
30000 35.04556
30000 53.607546
30000 19.346387
30000 45.860346
30000 19.511701
30000 19.952104
30000 37.068388
30000 76.831511
30000 89.622069
30000 48.22425
30000 60.351954
30000 44.494087
30000 40.556596
30000 28.516242
30000 18.52003
30000 18.238922
30000 17.747788
30000 19.780009
30000 19.73432
30000 24.339692
30000 90.923637
30000 46.251228
30000 21.702548
30000 63.051783
30000 20.970892
30000 62.969901
30000 20.380368
30000 34.985747
30000 19.250183
30000 21.477692
30000 17.517946
30000 44.475183
30000 17.509105
30000 45.163685
30000 30.513677
30000 19.623314
30000 19.824394
30000 20.731856
30000 67.969131
30000 66.044984
30000 87.451893
30000 20.561377
30000 20.372018
30000 19.403121
30000 27.916421
30000 31.083299
30000 46.356143
30000 21.433489
30000 23.045413
30000 63.444803
30000 17.189408
30000 20.165383
30000 37.295418
30000 21.650064
30000 33.254383
30000 34.337274
30000 82.12282
30000 18.895467
30000 18.567364
30000 21.246587
30000 22.055437
30000 19.640651
30000 20.46767
30000 75.194723
30000 20.32291
30000 20.680795
30000 20.552323
30000 20.42332
30000 40.613418
30000 29.454294
30000 25.874137
30000 20.946592
30000 21.583096
30000 17.550507
30000 80.022241
30000 20.094809
30000 41.658367
30000 19.003692
30000 20.702546
30000 42.861174
30000 91.638404
30000 19.712524
30000 46.5313
30000 17.12331
30000 17.611634
30000 21.556078
30000 30.666944
30000 19.647987
30000 44.609369
30000 20.881334
30000 21.330115
30000 19.565673
30000 19.771648
30000 21.629258
30000 35.588208
30000 21.888467
30000 90.950783
30000 18.436236
30000 34.748834
30000 20.412759
30000 26.097999
30000 18.766
30000 20.081671
30000 39.132094
30000 35.102727
30000 52.125064
30000 19.995121
30000 20.185615
30000 22.465989
30000 18.621487
30000 18.450831
30000 19.19766
30000 23.974286
30000 44.148298
30000 19.180243
30000 18.909243
30000 53.916761
30000 18.189571
30000 18.537957
30000 54.778694
30000 18.608052
30000 23.004978
30000 23.027535
30000 20.249215
30000 21.280653
30000 29.669894
30000 18.992673
30000 20.476442
30000 20.459045
30000 20.058644
30000 89.289008
30000 87.916432
30000 26.105955
30000 20.54217
30000 22.071494
30000 68.772615
30000 64.314954
30000 19.564652
30000 19.305464
30000 20.052482
30000 30.499867
30000 29.589774
30000 90.727861
30000 19.715637
30000 16.915368
30000 20.163942
30000 47.164139
30000 37.533792
30000 20.293449
30000 21.078012
30000 19.169321
30000 93.292962
30000 86.602936
30000 63.256477
30000 20.071127
30000 37.003549
30000 31.33813
30000 59.415396
30000 19.316711
30000 82.757531
30000 32.536988
30000 70.814888
30000 89.188157
30000 24.512862
30000 20.114553
30000 82.125506
30000 19.335211
30000 14.956323
30000 22.910164
30000 28.906509
30000 84.495796
30000 18.580135
30000 67.25312
30000 49.620639
30000 19.604236
30000 20.586018
30000 16.966584
30000 87.166761
30000 21.001197
30000 91.218141
30000 46.581176
30000 36.177973
30000 57.97809
30000 19.3954
30000 84.13158
30000 19.635894
30000 22.676108
30000 22.272705
30000 20.695053
30000 18.206742
30000 22.866481
30000 21.883963
30000 47.693637
30000 20.527726
30000 20.579277
30000 20.971566
30000 47.499646
30000 91.498257
30000 34.017811
30000 20.037628
30000 20.728682
30000 19.228524
30000 17.159265
30000 22.765777
30000 86.029577
30000 62.154981
30000 26.570655
30000 22.304286
30000 16.076118
30000 92.490288
30000 23.10473
30000 59.929701
30000 76.324476
30000 19.057686
30000 53.031448
30000 24.277094
30000 18.532889
30000 20.830157
30000 91.216985
30000 53.920139
30000 20.281214
