Time c_o3COM[3]
14000 19.790518
14000 19.968702
14000 21.705838
14000 28.991293
14000 33.126821
14000 31.71463
14000 17.290503
14000 25.130559
14000 35.528908
14000 17.922804
14000 20.218891
14000 22.615779
14000 21.882175
14000 30.250791
14000 44.782972
14000 37.375123
14000 27.317312
14000 22.217008
14000 20.299117
14000 19.696052
14000 21.48048
14000 20.100107
14000 31.973319
14000 23.189115
14000 33.094318
14000 20.754886
14000 23.090161
14000 19.795175
14000 21.474516
14000 29.007238
14000 29.335914
14000 19.526142
14000 28.693258
14000 34.659391
14000 21.756816
14000 22.433994
14000 22.11404
14000 23.433522
14000 17.913895
14000 20.285729
14000 19.659077
14000 29.506659
14000 24.020247
14000 19.808251
14000 20.373103
14000 18.884474
14000 19.076938
14000 27.142132
14000 21.142782
14000 32.419472
14000 41.727332
14000 37.271997
14000 34.016413
14000 17.910922
14000 20.538812
14000 35.800499
14000 19.54379
14000 20.928569
14000 20.630921
14000 20.332311
14000 18.483706
14000 18.839474
14000 60.954159
14000 23.608292
14000 22.68682
14000 23.363763
14000 21.208099
14000 32.362883
14000 19.530254
14000 16.677526
14000 23.481369
14000 19.929152
14000 63.774572
14000 21.571269
14000 20.560014
14000 21.705698
14000 21.513026
14000 19.801522
14000 20.261003
14000 20.647209
14000 22.335062
14000 27.817859
14000 27.07139
14000 18.977597
14000 21.16622
14000 25.32529
14000 30.631537
14000 18.84491
14000 21.576699
14000 31.288246
14000 23.065186
14000 25.430409
14000 41.256643
14000 23.803797
14000 18.614996
14000 22.286951
14000 21.010182
14000 21.463532
14000 18.19322
14000 23.688558
14000 28.922066
14000 20.869568
14000 27.984378
14000 19.733115
14000 19.152951
14000 19.881304
14000 24.093663
14000 20.734297
14000 19.087613
14000 22.088768
14000 18.831318
14000 29.521244
14000 32.598995
14000 20.764655
14000 31.098474
14000 20.485635
14000 26.032885
14000 31.07359
14000 18.421803
14000 29.508189
14000 22.358788
14000 20.072893
14000 20.718656
14000 30.740712
14000 22.944184
14000 20.315987
14000 22.2824
14000 32.010332
14000 20.244751
14000 19.538847
14000 19.669156
14000 31.174983
14000 22.533837
14000 22.847818
14000 22.221359
14000 20.767416
14000 20.246554
14000 32.42761
14000 19.481277
14000 25.672391
14000 33.648095
14000 22.411529
14000 19.958245
14000 20.848084
14000 19.765202
14000 31.982551
14000 27.303594
14000 21.416546
14000 29.406067
14000 48.819791
14000 18.520799
14000 24.1333
14000 22.303236
14000 29.159549
14000 33.231666
14000 19.761656
14000 18.545365
14000 30.435867
14000 34.205804
14000 21.456259
14000 22.46215
14000 21.654236
14000 20.849689
14000 18.791165
14000 21.305732
14000 18.754948
14000 25.485683
14000 25.192896
14000 19.029562
14000 25.064514
14000 19.254367
14000 17.367964
14000 22.299171
14000 29.091475
14000 26.882937
14000 20.694076
14000 27.48535
14000 34.759464
14000 19.571597
14000 34.595587
14000 34.652151
14000 23.866546
14000 20.586752
14000 38.803493
14000 18.91247
14000 29.060337
14000 20.295175
14000 22.453001
14000 32.055506
14000 21.190962
14000 29.745822
14000 32.733832
14000 29.279086
14000 27.239703
14000 23.344051
