Time c_o3COM[3]
4000 27.618942
4000 20.197694
4000 29.070966
4000 32.824164
4000 36.286829
4000 33.12586
4000 19.594745
4000 33.90536
4000 36.830184
4000 30.623999
4000 27.469519
4000 31.186945
4000 33.247121
4000 25.845322
4000 25.031621
4000 37.66871
4000 31.466508
4000 24.280292
4000 19.388919
4000 27.892717
4000 22.109531
4000 28.737379
4000 33.014696
4000 33.230648
4000 36.562575
4000 22.740842
4000 22.747118
4000 32.873501
4000 32.156773
4000 32.900152
4000 34.237997
4000 32.212037
4000 33.22507
4000 36.193105
4000 23.864164
4000 28.544691
4000 25.517313
4000 30.444327
4000 28.104175
4000 25.097498
4000 28.745069
4000 35.6314
4000 26.246432
4000 25.111223
4000 30.059215
4000 19.616802
4000 21.839538
4000 32.719627
4000 23.618756
4000 35.843301
4000 24.955409
4000 29.377208
4000 36.235596
4000 26.408483
4000 29.360552
4000 30.399719
4000 22.723722
4000 29.027172
4000 25.711214
4000 24.061011
4000 27.309055
4000 27.756208
4000 22.182589
4000 20.400493
4000 18.421587
4000 32.112511
4000 32.17121
4000 27.438129
4000 30.225936
4000 29.685068
4000 24.071931
4000 22.094486
4000 24.340207
4000 21.386638
4000 30.876282
4000 26.82065
4000 28.669965
4000 31.151157
4000 30.692379
4000 23.808518
4000 32.519907
4000 27.316127
4000 31.449508
4000 29.452025
4000 30.772519
4000 32.772532
4000 32.127334
4000 22.036381
4000 22.966362
4000 28.367567
4000 34.290732
4000 20.32338
4000 27.985442
4000 20.25962
4000 22.24816
4000 20.736459
4000 31.72643
4000 28.600962
4000 32.576159
4000 21.705315
4000 33.935282
4000 30.99325
4000 32.642343
4000 18.928784
4000 27.445136
4000 28.308649
4000 31.2488
4000 21.857966
4000 29.504808
4000 28.263351
4000 29.768821
4000 30.434828
4000 34.96214
4000 21.18548
4000 33.938664
4000 19.672501
4000 37.101726
4000 35.871729
4000 29.980854
4000 37.477377
4000 20.929426
4000 31.503253
4000 28.000234
4000 32.282536
4000 27.434143
4000 29.141343
4000 33.549523
4000 35.802748
4000 22.673793
4000 19.601444
4000 25.29587
4000 34.856822
4000 33.045182
4000 33.080172
4000 27.371131
4000 20.082528
4000 30.103989
4000 35.866415
4000 32.355012
4000 30.449183
4000 36.908434
4000 27.406618
4000 29.696568
4000 31.408978
4000 32.924605
4000 34.804645
4000 34.785529
4000 29.223053
4000 29.02861
4000 29.038805
4000 30.252305
4000 33.812441
4000 21.682871
4000 23.764971
4000 33.768846
4000 22.010235
4000 28.066918
4000 36.626023
4000 35.591112
4000 31.515025
4000 19.058347
4000 21.890956
4000 31.792207
4000 30.125066
4000 24.058384
4000 24.227966
4000 32.028191
4000 32.367314
4000 30.135563
4000 29.773303
4000 25.169524
4000 21.252268
4000 29.330319
4000 32.818794
4000 19.782573
4000 25.959604
