Time c_o3COM[3]
10000 20.706771
10000 19.065234
10000 20.953972
10000 30.563239
10000 34.380531
10000 32.26929
10000 23.702168
10000 28.980688
10000 36.025309
10000 20.622435
10000 21.448992
10000 24.355399
10000 25.379216
10000 21.311295
10000 34.643469
10000 37.481468
10000 29.132255
10000 20.300016
10000 20.552058
10000 20.442706
10000 18.599971
10000 19.979267
10000 32.494422
10000 28.877491
10000 34.506691
10000 19.589166
10000 20.031313
10000 27.026058
10000 21.240297
10000 30.582237
10000 31.42287
10000 26.23479
10000 30.732406
10000 35.24055
10000 21.499476
10000 22.375016
10000 24.788289
10000 26.307229
10000 19.205414
10000 20.595091
10000 20.667077
10000 32.062208
10000 21.295452
10000 20.21795
10000 19.854222
10000 19.308049
10000 19.316485
10000 29.505133
10000 17.566131
10000 33.783383
10000 32.371267
10000 26.752937
10000 34.942302
10000 21.464837
10000 19.728645
10000 24.902633
10000 20.336162
10000 21.890829
10000 18.671032
10000 20.831657
10000 18.834882
10000 18.888679
10000 44.48009
10000 25.039256
10000 22.813621
10000 27.900199
10000 26.649332
10000 27.059458
10000 19.118759
10000 22.536086
10000 17.110934
10000 19.580243
10000 48.06076
10000 21.152205
10000 22.3849
10000 21.133155
10000 22.866063
10000 22.271
10000 23.655612
10000 19.203561
10000 25.637158
10000 23.627198
10000 29.301315
10000 20.606159
10000 22.411057
10000 29.077335
10000 31.375625
10000 20.013964
10000 20.899544
10000 24.847214
10000 28.136749
10000 21.631007
10000 32.55732
10000 25.01176
10000 20.499416
10000 18.924052
10000 26.039413
10000 20.010639
10000 27.057649
10000 18.477321
10000 31.004494
10000 20.899341
10000 29.889835
10000 20.508152
10000 20.792952
10000 19.558074
10000 24.613443
10000 19.75824
10000 20.323262
10000 22.397458
10000 21.391349
10000 25.845736
10000 33.563963
10000 22.981572
10000 32.290017
10000 18.033937
10000 30.782628
10000 32.933265
10000 20.583474
10000 32.700958
10000 21.713688
10000 22.47512
10000 19.205239
10000 31.275173
10000 18.048254
10000 20.574184
10000 25.999924
10000 33.471556
10000 19.948429
10000 19.859919
10000 20.463037
10000 32.720582
10000 27.722645
10000 27.849892
10000 19.855252
10000 22.346864
10000 20.346003
10000 33.825088
10000 26.396357
10000 24.181488
10000 34.921288
10000 19.117391
10000 22.653408
10000 23.06696
10000 22.764207
10000 33.149098
10000 30.388641
10000 19.656215
10000 27.362389
10000 27.865988
10000 19.871928
10000 28.567256
10000 19.25199
10000 22.310284
10000 33.465565
10000 18.815044
10000 24.823565
10000 32.906392
10000 34.750011
10000 27.344397
10000 21.526439
10000 23.519442
10000 25.158647
10000 19.552597
10000 21.540526
10000 18.226535
10000 28.828839
10000 27.54233
10000 21.329643
10000 22.000541
10000 21.08935
10000 18.946253
10000 19.810986
10000 30.694564
10000 24.913342
10000 21.569721
10000 29.828874
10000 34.972585
10000 21.69459
10000 34.802739
10000 34.803653
10000 20.043254
10000 19.822671
10000 24.276074
10000 17.767542
10000 31.326492
10000 19.973153
10000 24.365817
10000 32.099696
10000 19.983774
10000 31.311458
10000 33.659483
10000 31.904214
10000 20.963451
10000 20.910249
10000 18.939883
10000 23.228941
10000 21.569645
10000 24.111445
10000 30.843939
10000 26.961912
10000 19.221767
10000 25.633256
10000 19.186193
10000 24.37329
10000 20.88546
10000 24.549816
10000 20.501921
10000 19.164117
10000 26.41137
10000 18.82683
10000 38.032026
10000 21.070382
10000 19.655577
10000 29.01656
10000 20.756795
10000 18.456983
10000 25.124871
10000 20.172269
10000 24.157991
10000 29.063528
10000 19.320689
10000 21.349176
10000 24.689655
10000 25.467887
10000 30.795707
10000 31.30675
10000 18.650564
10000 23.136213
10000 31.533486
10000 25.03389
10000 30.664356
10000 19.017987
10000 19.010525
10000 29.422973
10000 20.824028
10000 35.405888
10000 31.252797
10000 24.638985
10000 20.594084
10000 17.968828
10000 21.777971
10000 33.240109
10000 31.036405
10000 20.651455
10000 23.917449
10000 29.691585
10000 20.242196
10000 31.067308
10000 30.300087
10000 19.7417
10000 23.934061
10000 34.081418
10000 27.211018
10000 26.588964
10000 20.020097
10000 34.568475
10000 27.84756
10000 26.22168
10000 33.000142
10000 20.170823
10000 26.045334
10000 26.865167
10000 35.269738
10000 21.828777
10000 17.94428
10000 18.322799
10000 24.051934
10000 33.091497
10000 34.118261
10000 26.532026
10000 22.535847
10000 18.519035
10000 29.984542
10000 25.894759
10000 23.599939
10000 28.951558
10000 18.583772
10000 21.726457
10000 21.549599
10000 19.884109
10000 20.375575
10000 19.255771
10000 19.688747
10000 21.572727
10000 23.707934
10000 34.828746
10000 33.72413
10000 21.41929
10000 26.73812
10000 29.498934
10000 19.079159
10000 27.435373
10000 25.732013
10000 19.922439
10000 21.664425
10000 22.847371
10000 20.321045
10000 28.466106
10000 30.076694
10000 30.451288
10000 20.478487
10000 19.864766
10000 21.75907
10000 23.343036
10000 20.992185
10000 29.22629
10000 19.699186
10000 19.426539
10000 33.28308
10000 19.001959
10000 20.238857
10000 34.735084
10000 28.829357
10000 37.642953
10000 30.355332
10000 21.051294
10000 17.126358
10000 27.614427
10000 23.381179
10000 20.666037
10000 32.907699
10000 19.120649
10000 20.70735
10000 20.304946
10000 27.948573
10000 32.790188
10000 20.570038
10000 20.542625
10000 29.270538
10000 20.692375
10000 20.48517
10000 20.864361
10000 21.418843
10000 42.660712
10000 25.53748
10000 29.292074
10000 16.799085
10000 18.757665
10000 34.379759
10000 35.725411
10000 18.919419
10000 21.456537
10000 20.230184
10000 19.293737
10000 21.974814
10000 18.590564
10000 21.223872
10000 41.13379
10000 17.651353
10000 24.874526
10000 29.182999
10000 19.399474
10000 18.270006
10000 21.055705
10000 28.268314
10000 21.356459
10000 18.552519
10000 30.377417
10000 20.46094
10000 18.079117
10000 22.291264
10000 20.759955
10000 26.791781
10000 27.735261
10000 20.607759
10000 20.904853
10000 21.607781
10000 20.256093
10000 19.366289
10000 18.440313
10000 26.165834
10000 19.814278
10000 19.911162
10000 26.863189
10000 20.904327
10000 21.580625
10000 29.727265
10000 29.088777
10000 19.728201
10000 23.171317
10000 20.229665
10000 18.589877
10000 18.495291
10000 33.055295
10000 20.421058
10000 18.840316
10000 14.92579
10000 31.726067
10000 20.930307
10000 19.973882
10000 28.942373
10000 24.649174
10000 22.269515
10000 29.213757
10000 23.739523
10000 18.296721
10000 19.57027
10000 24.278512
10000 20.772587
10000 31.641802
10000 18.922391
10000 21.055364
10000 30.332184
10000 34.326236
10000 28.988645
10000 31.937851
10000 18.228397
10000 19.684652
10000 23.908311
10000 28.205933
10000 31.616053
10000 18.191482
10000 22.885357
10000 23.485746
10000 34.199771
10000 20.791723
10000 22.214029
10000 22.514953
10000 33.197275
10000 26.073238
10000 20.754273
10000 20.818145
10000 20.247787
10000 20.556801
10000 32.066206
10000 22.468378
10000 19.413961
10000 25.705655
10000 30.576484
10000 20.243133
10000 32.475504
10000 20.722658
10000 24.740716
10000 34.223504
10000 19.35886
10000 22.298122
10000 19.334022
10000 21.016482
10000 22.580866
10000 20.056676
10000 20.316439
10000 36.263581
10000 18.951005
10000 22.905142
10000 29.583272
10000 36.145647
10000 19.755795
10000 20.130365
10000 19.779272
10000 27.726706
10000 21.525488
10000 36.888796
10000 31.720197
10000 17.499424
10000 19.449989
10000 21.200397
10000 20.34663
10000 18.913561
10000 22.079056
10000 20.150687
10000 19.54603
10000 19.404377
10000 21.079261
10000 22.656876
10000 20.775839
10000 17.586695
10000 26.528205
10000 31.278096
10000 17.318811
10000 19.570866
10000 20.61441
10000 24.572223
10000 20.302377
10000 26.975599
10000 20.278208
10000 18.662041
10000 21.60671
10000 25.933586
10000 35.490945
10000 21.70063
10000 24.553255
10000 25.174061
10000 19.265292
10000 19.610946
10000 22.772188
10000 19.764457
10000 19.537806
10000 21.410936
10000 34.013908
10000 34.120378
10000 18.938301
10000 20.161252
10000 28.917971
10000 18.495061
10000 20.734302
10000 20.098595
10000 21.822698
10000 19.617044
10000 30.28832
10000 33.142943
10000 28.927854
10000 26.281475
10000 27.625361
10000 33.159539
10000 19.850016
10000 20.995277
10000 18.802908
10000 20.738905
10000 22.808497
10000 31.980965
10000 33.230722
10000 19.753837
10000 20.305597
10000 19.244931
10000 19.287852
10000 20.305329
10000 31.326177
10000 21.808614
10000 20.235661
10000 22.209249
10000 20.668792
10000 30.172339
10000 18.910383
10000 21.514542
10000 18.817021
10000 21.396187
10000 23.230096
10000 18.499787
10000 19.977433
10000 30.189795
10000 21.439911
10000 22.981144
10000 18.576125
10000 19.681922
10000 20.610249
10000 31.812073
10000 20.982694
10000 19.375659
10000 19.529042
10000 21.490861
10000 20.762079
10000 17.270743
10000 29.812826
10000 22.829673
10000 24.634914
10000 21.319564
10000 24.202356
10000 18.818782
10000 20.188807
10000 27.397532
10000 22.908789
10000 27.36653
10000 21.728505
10000 29.154564
10000 25.511789
10000 18.762866
10000 17.978792
10000 21.096269
10000 20.311576
10000 29.117948
10000 21.621241
10000 21.668979
10000 17.166809
10000 19.534303
10000 19.01826
10000 25.656714
10000 21.067234
10000 32.334488
10000 27.253701
10000 20.220038
10000 18.417582
10000 20.552245
10000 18.569684
10000 20.354624
10000 34.39268
10000 19.864977
10000 24.56018
10000 31.040905
10000 35.082789
10000 22.562494
10000 32.613847
10000 36.401092
10000 37.13878
10000 19.002162
10000 16.656875
10000 21.245643
10000 34.461998
10000 31.098358
10000 19.864683
10000 17.374541
10000 20.5532
10000 23.290996
10000 31.40359
10000 18.192589
10000 18.779571
10000 22.32473
10000 21.008513
10000 28.256803
10000 33.456335
10000 26.827947
10000 21.819145
10000 25.648547
10000 23.265029
10000 20.459517
10000 27.910326
10000 25.838304
10000 18.462889
10000 19.970446
10000 18.816205
10000 20.188496
10000 20.236521
10000 31.526924
10000 34.271637
10000 19.540463
10000 16.985393
10000 28.054746
10000 19.935619
10000 20.994737
10000 27.896535
10000 31.077143
10000 22.795596
10000 20.018327
10000 24.401409
10000 20.341724
10000 20.151942
10000 23.967175
10000 19.49019
10000 20.494263
10000 32.485485
10000 16.278063
10000 20.608979
10000 18.636334
10000 19.816455
10000 22.536601
10000 23.166465
10000 18.446807
10000 18.325069
10000 19.734083
10000 21.66466
10000 29.980703
10000 31.625804
10000 23.867506
10000 28.29499
10000 18.765106
10000 22.521415
10000 20.663296
10000 19.143631
10000 21.962036
10000 16.491847
10000 29.260592
10000 26.475861
10000 31.928079
10000 19.832184
10000 32.400098
10000 16.37888
10000 19.668134
10000 20.986052
10000 18.670986
10000 27.806295
10000 20.737272
10000 34.200393
10000 17.229807
10000 32.23625
10000 21.313001
10000 23.599202
10000 18.383964
10000 20.462871
10000 34.747433
10000 20.92721
10000 28.951671
10000 31.738733
10000 32.506533
10000 21.906011
10000 19.690256
10000 18.213737
10000 19.360816
10000 21.034428
10000 30.801774
10000 20.046392
10000 18.16035
10000 30.881012
10000 17.01689
10000 18.472042
10000 26.984677
10000 19.166492
10000 14.086713
10000 22.217883
10000 32.29281
10000 23.559584
10000 18.513921
10000 31.781236
10000 32.729893
10000 18.663673
10000 25.920857
10000 21.544123
10000 19.552053
10000 22.567618
10000 32.616766
10000 31.99852
10000 33.297162
10000 22.24927
10000 35.206677
10000 28.325499
10000 35.310206
10000 17.847986
10000 21.813395
10000 32.533396
10000 17.597818
10000 21.228424
10000 25.100637
10000 35.107008
10000 26.901639
10000 55.862408
10000 20.395383
10000 17.414415
10000 23.86213
10000 21.235302
10000 19.658102
10000 19.010307
10000 20.795839
10000 27.942819
10000 22.254452
10000 18.16223
10000 27.116525
10000 29.658178
10000 17.606738
10000 23.320959
10000 34.509536
10000 19.806092
10000 17.687601
10000 18.064959
10000 30.334002
10000 19.334665
10000 24.318258
10000 18.322552
10000 19.934758
10000 20.410655
10000 19.607662
10000 30.989407
10000 19.198105
10000 19.715322
10000 30.601832
10000 23.060547
10000 33.954387
10000 30.267517
10000 22.568696
10000 29.335327
10000 32.878706
10000 20.489174
10000 31.251294
10000 22.489827
10000 30.749122
10000 31.169134
10000 20.673152
10000 19.567991
10000 16.773173
10000 30.141721
10000 29.318609
10000 36.559895
10000 18.392254
10000 32.727817
10000 24.235059
10000 23.827521
10000 35.110965
10000 19.342263
10000 21.185435
10000 21.6094
10000 37.242394
10000 13.393614
10000 27.426167
10000 20.475072
10000 24.920154
10000 22.600224
10000 19.07673
10000 28.77593
10000 18.750045
10000 34.463549
10000 21.880069
10000 22.138537
10000 32.871694
10000 34.384866
10000 18.818292
10000 23.294473
10000 32.16642
10000 20.952804
10000 26.450966
10000 20.26006
10000 32.248414
10000 29.390967
10000 20.638261
10000 21.52925
10000 19.539028
10000 29.738898
10000 43.199295
10000 22.424737
10000 17.42348
10000 20.052872
