Time c_o3COM[3]
17000 29.830222
17000 21.479561
17000 20.362902
17000 27.502267
17000 32.157309
17000 31.361683
17000 17.054081
17000 21.141242
17000 35.190132
17000 19.049048
17000 22.135624
17000 28.461084
17000 22.552227
17000 41.599489
17000 52.385059
17000 37.290243
17000 24.135366
17000 21.521988
17000 19.668597
17000 20.263879
17000 20.442738
17000 20.694662
17000 31.425615
17000 20.565668
17000 32.005318
17000 20.555659
17000 20.652744
17000 18.207533
17000 23.7694
17000 27.654172
17000 27.409959
17000 19.860776
17000 26.957099
17000 34.256608
17000 20.896361
17000 22.336467
17000 21.442426
17000 22.620938
17000 19.858814
17000 19.383569
17000 19.652407
17000 27.30308
17000 22.476204
17000 27.211187
17000 20.681403
17000 20.531505
17000 19.664884
17000 24.296173
17000 20.698936
17000 31.406765
17000 48.745698
17000 45.134239
17000 33.247778
17000 21.039755
17000 26.167709
17000 43.712338
17000 17.992517
17000 20.678335
17000 18.787991
17000 19.761723
17000 18.617905
17000 20.711405
17000 73.310268
17000 26.437948
17000 26.48855
17000 21.516895
17000 18.705109
17000 36.256633
17000 17.554872
17000 15.59151
17000 17.846336
17000 21.143259
17000 75.560109
17000 19.630527
17000 22.351653
17000 18.670266
17000 19.966828
17000 20.655856
17000 25.531478
17000 20.254018
17000 22.548175
17000 29.816702
17000 25.852278
17000 17.627864
17000 18.989165
17000 21.695693
17000 29.853034
17000 24.660394
17000 20.543855
17000 35.702677
17000 19.903895
17000 32.803083
17000 47.781854
17000 20.718834
17000 18.635363
17000 18.107883
17000 19.933227
17000 27.628075
17000 25.480345
17000 22.867519
17000 27.098746
17000 21.889771
17000 26.002356
17000 19.609141
17000 18.524918
17000 19.747972
17000 22.856123
17000 21.237982
17000 21.245708
17000 20.978515
17000 19.243237
17000 31.43789
17000 31.884382
17000 19.969313
17000 30.10857
17000 20.55926
17000 18.219362
17000 29.673113
17000 18.72188
17000 27.007752
17000 41.138577
17000 20.194341
17000 19.829512
17000 30.263774
17000 32.977663
17000 20.136174
17000 23.447592
17000 30.948898
17000 20.187522
17000 18.059746
17000 21.4125
17000 30.01496
17000 20.335637
17000 20.555944
17000 20.780974
17000 18.136633
17000 18.754731
17000 31.361746
17000 20.280464
17000 20.82394
17000 32.722145
17000 20.102336
17000 18.810749
17000 23.256795
17000 20.200124
17000 31.208359
17000 23.427833
17000 23.939831
17000 30.314439
17000 64.532474
17000 18.836233
17000 19.451731
17000 21.19875
17000 41.12606
17000 33.023387
17000 19.728144
17000 20.929015
17000 28.683492
17000 33.788328
17000 18.408877
17000 20.286983
