Time c_o3COM[3]
9000 21.234725
9000 19.848633
9000 22.461856
9000 30.94111
9000 34.689765
9000 32.405802
9000 21.997696
9000 29.838869
9000 36.156283
9000 20.095246
9000 21.833759
9000 26.194447
9000 27.414754
9000 20.482516
9000 32.106069
9000 37.507457
9000 29.526176
9000 21.566298
9000 18.953778
9000 22.431443
9000 21.641776
9000 21.43363
9000 32.598095
9000 29.575697
9000 34.847213
9000 19.436558
9000 21.64596
9000 28.136186
9000 23.852593
9000 30.99287
9000 31.907902
9000 27.406347
9000 31.194038
9000 35.394972
9000 21.164004
9000 21.906691
9000 25.966467
9000 27.523762
9000 18.49999
9000 21.526235
9000 20.990866
9000 32.660419
9000 21.274426
9000 19.917901
9000 21.462806
9000 20.199674
9000 20.686946
9000 30.061654
9000 20.574536
9000 34.125801
9000 30.029448
9000 23.608635
9000 35.163576
9000 20.42467
9000 20.666469
9000 20.501984
9000 18.956755
9000 20.981518
9000 19.552147
9000 21.809177
9000 18.634879
9000 18.981188
9000 40.361851
9000 24.173886
9000 19.930839
9000 28.660258
9000 27.669339
9000 25.580332
9000 20.296577
9000 22.657759
9000 17.321033
9000 20.485774
9000 44.132247
9000 21.687667
9000 25.129794
9000 20.774437
9000 21.622625
9000 24.995156
9000 25.709361
9000 18.745283
9000 27.001219
9000 20.855076
9000 29.660238
9000 21.397225
9000 25.114983
9000 29.690501
9000 31.495432
9000 19.133205
9000 21.956063
9000 21.862547
9000 29.340045
9000 20.37343
9000 30.380356
9000 25.330954
9000 20.781422
9000 18.885633
9000 27.491729
9000 21.022039
9000 28.074416
9000 18.486887
9000 31.511171
9000 24.287273
9000 30.356885
9000 21.128547
9000 21.282683
9000 20.573665
9000 27.226902
9000 23.187604
9000 18.737351
9000 20.673501
9000 21.458369
9000 23.272073
9000 33.809039
9000 23.587763
9000 32.57764
9000 19.377642
9000 31.852849
9000 33.413681
9000 19.333971
9000 33.499035
9000 21.450533
9000 24.66946
9000 20.342021
9000 31.41423
9000 18.012027
9000 20.29496
9000 27.458806
9000 33.833394
9000 20.553403
9000 21.540572
9000 19.496782
9000 33.098263
9000 28.672831
9000 28.799804
9000 20.250905
9000 22.035316
9000 22.854204
9000 34.165119
9000 27.529167
9000 23.310765
9000 35.240915
9000 18.027605
9000 24.452957
9000 25.256918
9000 25.694763
9000 33.437216
9000 31.124054
9000 18.510662
9000 26.480503
9000 22.170421
9000 23.587245
9000 29.472051
9000 20.33216
9000 23.693947
9000 33.519248
9000 18.7282
9000 24.454612
9000 33.525915
9000 34.896967
9000 28.154148
9000 21.922548
9000 21.067306
9000 26.49772
9000 21.904633
9000 21.904157
9000 19.966773
9000 29.429027
9000 28.567449
9000 23.328872
9000 20.784169
9000 18.306717
9000 18.571112
9000 20.434279
9000 31.05511
9000 21.688122
9000 22.234242
9000 30.270539
9000 35.019174
9000 21.499288
9000 34.839447
9000 34.851565
9000 23.477835
9000 20.306951
9000 23.072815
9000 18.154204
9000 31.831109
9000 23.183617
9000 25.99032
9000 32.143584
9000 22.144306
9000 31.679795
9000 33.890218
9000 32.510734
9000 21.696849
9000 23.109582
9000 19.036509
9000 25.294032
9000 20.997875
9000 25.960676
9000 31.088266
9000 27.539156
9000 19.915618
9000 22.2779
9000 20.370216
9000 23.23588
9000 20.554808
9000 26.493502
9000 20.249533
9000 19.255123
9000 27.512383
9000 19.061686
9000 38.034309
9000 20.022135
9000 21.127725
9000 25.438306
9000 20.944085
9000 18.001394
9000 26.748478
9000 19.568365
9000 25.704367
9000 29.696346
9000 19.947687
9000 20.739684
9000 26.208934
9000 27.035237
9000 31.03938
9000 31.7765
9000 20.305919
9000 22.3971
9000 31.766188
9000 26.81628
9000 31.112212
9000 21.218279
9000 22.153104
9000 29.829134
9000 21.521756
9000 35.466682
9000 31.477189
