Time c_o3COM[3] v_zO3
25000 32.875133 -0.00010146452
25000 33.169362 0.0018373331
25000 21.638312 0.0020350471
25000 18.752058 -0.0017099414
25000 41.160274 0.0016364784
25000 18.503569 -0.0012374833
25000 22.039028 -0.0038434963
25000 16.315994 -0.0017009971
25000 19.96898 0.0021546118
25000 27.992619 0.00070955593
25000 21.239733 -0.0019607816
25000 23.681656 -0.0023534606
25000 35.624899 -0.00013440444
25000 28.252176 -0.00038482904
25000 55.840219 0.0030312017
25000 22.123521 0.0031303667
25000 21.918962 -0.0057709995
25000 35.974839 -0.00014437468
25000 20.821549 -0.00094300054
25000 22.912249 -0.0015764109
25000 35.02441 0.0014607829
25000 20.831145 -0.0033583981
25000 37.503893 0.00064027976
25000 20.627492 -0.00046802191
25000 24.492991 0.0047671921
25000 20.124387 0.0010973961
25000 22.373747 -0.0027160184
25000 17.633933 -0.00077983668
25000 40.285245 0.003232352
25000 49.930651 0.0035376648
25000 19.37253 0.0013534292
25000 47.657216 0.001713159
25000 18.453462 -0.00059191892
25000 64.458099 0.0023739299
25000 31.063217 -0.00041824827
25000 20.318262 -0.0024480378
25000 32.530081 -0.00012599625
25000 22.928877 -0.0020887791
25000 19.819198 -0.00338501
25000 51.253811 0.0018620796
25000 28.463525 0.0037473141
25000 19.279662 0.0035281343
25000 21.791717 0.0032802962
25000 19.347776 3.9916195e-06
25000 54.062255 0.0053343276
25000 37.183932 0.000842933
25000 19.406498 0.00050055689
25000 32.575392 -4.1272253e-05
25000 19.657755 -0.00075608599
25000 22.117105 0.0016343825
25000 82.861842 0.003148789
25000 23.465315 0.0010978157
25000 24.426601 0.00076622593
25000 20.076666 0.0010379675
25000 32.028275 -4.028155e-05
25000 38.824727 0.0014602853
25000 19.50957 0.0025645492
25000 62.16817 0.0025340072
25000 31.018868 -0.00026104237
25000 30.970842 -0.00044241548
25000 23.108522 0.00090955119
25000 19.513113 0.0033682229
25000 25.047655 0.0011492734
25000 20.090432 -0.0015553177
25000 19.440172 -0.00022139539
25000 20.247837 0.0026652515
25000 18.676567 -0.0003638559
25000 21.744991 -0.0023414735
25000 77.300336 0.0026825776
25000 22.609762 -0.00078063561
25000 21.559308 -0.00080253143
25000 25.030323 -0.0015622995
25000 22.209114 0.00079016451
25000 20.499883 0.0012915916
25000 21.521543 0.00028778999
25000 49.809806 0.0029070805
25000 36.315888 0.00035096358
25000 22.023963 -0.0013828146
25000 29.23124 0.003426169
25000 18.838635 0.00010533944
25000 29.32472 -0.00060757601
25000 56.443531 0.0027787068
25000 53.035666 0.0049124551
25000 21.15721 0.00019728652
25000 20.967865 -0.0015703072
25000 20.349101 0.0010714968
25000 28.250313 0.0013802536
25000 22.375276 -0.003371455
25000 22.489796 -0.00045373987
25000 66.59218 0.0021727233
25000 45.955838 0.0040797196
25000 21.058123 -0.0012519115
25000 60.494443 0.0048071712
25000 26.835134 -0.0004891352
25000 24.122158 -0.00055793391
25000 21.427113 0.0043478891
25000 77.473809 0.0053044817
25000 25.136797 -0.0032833335
25000 21.643383 -0.00081119037
25000 27.542927 -0.00081433063
25000 21.91638 0.00080816979
25000 31.099754 -0.00038477683
25000 21.366415 0.0021780474
25000 19.315504 8.102603e-05
25000 27.685301 0.0057377158
25000 20.798846 9.4559291e-05
25000 20.156623 -0.00065103688
25000 87.037154 0.0040401154
25000 20.294474 0.0003296027
25000 30.343508 -0.0004832652
25000 21.533864 0.0013684475
25000 28.184431 -0.00051590918
25000 19.65879 0.00078125514
25000 21.927514 0.0046496436
25000 28.445483 6.0868092e-05
25000 22.812769 0.0032069188
25000 35.361882 -7.4753234e-05
25000 21.072105 0.0010844769
25000 81.355877 -0.0020384255
25000 20.968427 -0.0018846979
25000 53.019092 0.003177544
25000 21.809852 0.0016075572
25000 33.113375 0.00061953434
25000 52.560206 0.0025353673
25000 19.327175 0.00058322229
25000 33.20143 -0.00011013324
25000 74.846408 0.0026574007
25000 19.877712 0.0039723996
25000 19.361915 0.0009204354
25000 20.220778 -0.0013774234
25000 19.37901 -0.0038640567
25000 23.913214 -0.0014348645
25000 20.227712 0.0027195309
25000 30.542658 -0.00040952587
25000 22.84614 0.00038305135
25000 20.314138 0.00043633591
25000 18.675581 -0.001755171
25000 20.840171 0.0017704296
25000 51.774667 0.0024239479
25000 46.539208 0.0026524907
25000 18.718949 0.0036876926
25000 31.193565 -0.00021725717
25000 16.827312 0.0010709958
25000 33.218771 0.0015381465
25000 19.326066 -0.0023685355
25000 23.161742 -0.00059682564
25000 20.004066 0.00079240524
25000 19.830951 -0.0018966626
25000 47.598713 0.0016541409
25000 21.222358 0.00037448588
25000 35.132079 5.0057098e-06
25000 22.483659 0.0063602289
25000 19.621602 -0.0005162175
25000 19.995854 0.0016480554
25000 20.908492 0.0004351208
25000 19.318445 0.00019152506
25000 19.304457 -0.0028809758
25000 23.074527 0.0064880351
25000 45.158117 0.0021300669
25000 36.704306 0.00083718694
25000 18.761718 0.00025788605
25000 22.776617 0.0023179479
25000 29.53877 -0.00039027078
25000 18.911536 0.00076524899
25000 21.682054 -0.0029488033
25000 59.373893 0.0028921389
25000 19.645353 0.0025558828
25000 19.798352 -0.0034740058
25000 80.625503 0.0032091945
25000 20.54279 -0.001102805
25000 18.094954 5.9046925e-05
25000 20.951947 -0.0038050513
25000 19.362683 0.0019860925
25000 22.20163 -0.00023162437
25000 21.054362 -0.00020970974
25000 21.775355 -0.0056643213
25000 21.583952 0.0028433531
25000 22.578896 -2.3616425e-05
25000 21.391192 -0.00020651821
25000 22.54733 -0.00038740161
25000 20.119173 -0.0014722509
25000 18.425909 -0.00033019355
25000 63.458894 0.0040886663
25000 48.865159 0.0030317616
25000 21.61786 0.0010071741
25000 21.495093 0.0021190457
25000 18.243611 -0.00025504472
25000 20.071005 -0.00084525637
25000 89.265781 -0.0015026832
25000 20.469017 -2.1293293e-05
25000 21.419142 0.00099489902
25000 19.651981 -0.0044401968
25000 40.891113 0.0030268067
25000 22.867406 -0.0015038835
25000 34.410667 -0.00011246327
25000 21.821902 -0.0028970948
25000 20.562436 0.0013317932
25000 20.076054 -0.00024417017
25000 19.610929 -0.0016393133
25000 25.088698 -0.0016062411
25000 60.160138 0.0022647064
25000 28.166782 -0.00058858723
25000 18.356084 0.00021170582
