Time c_o3COM[3] v_zO3
10000 34.078361 -8.5641422e-05
10000 21.162932 0.0020357571
10000 20.82545 -0.0042352697
10000 18.688755 0.00024195856
10000 22.208813 -0.001411518
10000 19.66894 -0.00021283522
10000 19.882813 0.0030753915
10000 18.017119 0.00066039091
10000 21.802278 -0.0013654116
10000 18.500836 -0.0020958684
10000 22.145754 -0.00032838501
10000 22.762689 0.0022401737
10000 37.233317 -1.6818153e-05
10000 33.230752 -0.00027798875
10000 28.345695 -0.00066333712
10000 19.560747 0.0023332762
10000 21.073803 -0.0020085381
10000 37.670796 -2.8496022e-05
10000 28.01088 -0.00078809143
10000 20.413324 -0.0035099823
10000 28.575746 -0.0007207209
10000 22.221755 0.00051585369
10000 26.021953 0.0013474083
10000 21.028863 -0.00099973149
10000 20.057357 -0.00080018467
10000 27.41463 -0.0010106558
10000 33.034328 -0.00028059931
10000 20.01586 0.0033872523
10000 20.544299 0.00083576844
10000 15.866331 0.0050088778
10000 22.01416 0.0014699867
10000 21.283074 -0.0034513006
10000 23.185205 -9.996125e-06
10000 28.707648 0.0025060798
10000 35.088237 -0.00019533117
10000 23.228087 0.00078590107
10000 34.569802 -0.00011788632
10000 22.077746 0.0004417947
10000 27.68099 -0.00090748052
10000 24.380717 -0.0005063478
10000 22.945787 -0.00080122221
10000 23.11669 0.0035583337
10000 27.446054 -0.00084719547
10000 21.46868 0.0036351252
10000 26.870425 -0.0010006999
10000 23.928526 -0.00047226564
10000 21.694597 0.00012220657
10000 33.46579 -1.8408688e-05
10000 25.584637 -0.0021620051
10000 30.928305 -0.00035725346
10000 36.934116 0.002946391
10000 19.14165 0.0020128492
10000 21.936682 0.00016894369
10000 30.009272 -0.00048231455
10000 33.356335 -0.00019251781
10000 29.886176 -0.00055997856
10000 22.110488 2.8377041e-05
10000 20.782545 -0.00056065318
10000 33.040355 -8.0552983e-06
10000 36.40768 -0.0003210165
10000 29.891956 -0.00026349755
10000 21.020649 0.00059966207
10000 22.570674 -0.00045359359
10000 21.267336 -0.0024247283
10000 19.70405 0.00068278729
10000 20.742183 -0.0037449856
10000 21.943631 -0.0036579127
10000 19.3964 -0.0013879293
10000 35.589895 0.0027826644
10000 22.292574 -0.00091251765
10000 30.145259 -0.00050341524
10000 22.823358 0.00091505823
10000 24.147583 -0.0039055399
10000 18.517961 -0.00046775466
10000 22.54856 -0.0023408688
10000 21.366247 0.00063626783
10000 30.062339 0.00061579203
10000 19.493192 0.0007847906
10000 20.177169 -0.00070243013
10000 22.510586 -0.00044160512
10000 34.113918 -0.00015488175
10000 22.849386 -0.0008980533
10000 23.344927 -0.0014985523
10000 24.126247 -0.0011599678
10000 23.721081 0.00012728642
10000 29.056188 -0.0009570948
10000 22.110127 -0.0015539684
10000 31.941819 -0.00018387836
10000 17.8365 -0.0010297492
10000 36.239889 0.0020148177
10000 19.839766 -0.0026756348
10000 19.220674 0.00096673141
10000 28.199166 -0.00051980337
10000 19.826507 -0.0013828901
10000 20.891827 -0.0027928075
10000 31.272216 -0.00044777471
10000 19.584763 0.0032400287
10000 33.288262 -0.00032764114
10000 29.414082 -0.00058486633
10000 31.698122 -0.0002704507
10000 21.69031 0.00012667789
10000 34.343515 -0.00011280995
10000 22.976253 0.0012580418
10000 20.050182 0.0035129444
10000 32.104254 -0.00052115953
10000 30.759152 -0.00038126866
10000 22.595102 0.0011575719
10000 34.731547 0.003399269
10000 22.507154 -0.0005245448
10000 34.873154 -0.00018029557
10000 29.357567 -0.00074383946
10000 32.881364 -0.00032734795
10000 22.339312 -0.00040676969
10000 31.743924 -0.00058669788
10000 20.335186 -0.0010258134
10000 17.777441 -0.0036320391
10000 36.54313 -9.3516363e-05
10000 30.237743 -0.00039453396
10000 61.4447 0.0064158499
10000 31.008012 -0.00022448846
10000 21.124957 -0.00085694864
10000 18.518131 0.0024608594
10000 23.231436 0.00033083018
10000 25.597896 -0.0013081081
10000 30.667974 -0.00042869085
10000 34.249168 -0.00010331548
10000 35.36558 0.0025491094
10000 27.342484 -0.00081900557
10000 18.208383 -0.0016077116
10000 19.270099 -0.0044379691
10000 21.761488 -5.0300666e-05
10000 30.82066 -9.6579672e-05
10000 24.570004 0.0016717399
10000 34.495371 -0.00031149389
10000 15.499434 0.0010002121
10000 26.731572 6.1084011e-05
10000 30.465967 -0.00071604087
10000 24.318671 -0.0030931358
10000 20.457851 0.0013624683
10000 19.585096 -0.0006813896
10000 19.939055 -0.0031224598
10000 35.023318 -0.00026702738
10000 23.354501 0.001362833
10000 25.175504 0.00081051246
10000 21.890407 0.00086411718
10000 28.591026 -0.00075361723
10000 21.617012 -0.0025431169
10000 20.585019 0.0018993612
10000 22.483369 0.0042945711
10000 23.318967 0.0015016405
10000 35.993289 8.1735165e-06
10000 26.774904 -0.0014216233
10000 22.047119 0.00016314445
10000 21.004444 0.0060227538
10000 18.978718 0.0015655301
10000 20.80193 0.0019693367
10000 25.879263 -0.0015065251
10000 30.699346 -0.00049037255
10000 25.654427 0.0010125974
10000 20.310493 -0.0024846671
10000 20.399017 7.5943918e-05
10000 21.385668 -0.0011556351
10000 34.545145 -0.00033475013
10000 20.912205 0.00014461658
10000 20.468549 0.0016326192
10000 21.115158 -0.0020824913
10000 22.335583 -0.0027865114
10000 23.472911 0.0036203048
10000 33.357321 0.0031308996
10000 19.752728 0.0039483078
10000 21.787493 -0.00051801551
10000 22.283656 0.00082999886
10000 22.643866 -0.0018639704
10000 31.752731 -0.00049840427
10000 19.535819 0.0021869605
10000 29.115596 -0.00050314748
10000 27.644182 0.00019082166
10000 21.856154 0.0023445544
10000 24.07772 -0.0024889713
10000 19.661953 -0.0025710718
10000 20.804015 -0.0021740409
10000 20.409146 0.0012865913
10000 21.967876 -0.00021036798
10000 20.888702 -0.00038491899
10000 20.596534 0.0047526634
10000 25.225344 -0.0017405859
10000 20.82365 -0.0050858924
10000 19.403029 -0.00017055115
10000 41.539375 0.0058294478
10000 30.873749 -0.00045675726
10000 21.659017 -0.0025029216
10000 22.603309 0.00075251679
10000 22.382473 -0.0042644045
10000 19.157894 0.0015659614
10000 35.417866 -6.667209e-05
10000 17.03135 -0.00024822942
10000 20.378979 -0.0049330062
10000 29.333104 -0.00050452208
10000 21.728681 7.4436514e-05
10000 23.476035 -0.0016796121
10000 25.780765 0.0027444552
10000 32.344579 -0.00027110266
10000 20.741994 0.0022817726
10000 34.585537 5.6391462e-06
10000 34.109459 -4.6199224e-05
10000 26.185306 -0.0015314111
10000 30.919137 -6.7490587e-05
10000 18.790795 -0.0038853604
10000 32.297418 0.0013133448
10000 21.34483 0.0017264969
10000 20.384818 7.0982908e-05
10000 19.678944 -0.00011600745
10000 19.969548 0.0023933915
10000 38.136244 0.0038927859
10000 41.125862 0.0024593089
10000 21.165623 0.00089479918
10000 18.678847 6.2063144e-05
10000 31.62558 -0.00048995545
10000 29.632801 -0.00035672712
10000 20.339556 -0.003007766
10000 19.161383 0.00046079381
10000 21.622144 -0.0052792837
10000 25.484269 -0.0018589764
10000 26.455661 -0.0014476905
10000 32.451619 -0.00016371652
10000 32.816869 -0.00022325051
10000 19.444912 -0.0036660214
10000 20.561021 -0.0037725187
10000 20.797005 0.0049567309
10000 34.752444 -0.00016062907
10000 22.226609 -0.0020334003
10000 21.339414 -0.00024280742
10000 27.753452 0.0023141814
10000 19.771352 -0.0031211262
10000 20.627544 -0.00036661631
10000 29.162374 -0.00053829737
10000 20.648404 0.0035657203
10000 30.214902 -0.00055555775
10000 21.699133 0.0019909021
10000 24.792796 0.0012784235
10000 32.644868 0.0027379423
10000 34.062394 -5.4416224e-05
10000 28.207412 -0.00083105257
10000 24.036975 -0.0023674679
10000 18.003512 -0.00078822804
10000 20.849738 0.00039655955
10000 22.938726 -0.0042643721
10000 27.725367 0.0015879548
10000 33.090953 -5.9047469e-05
10000 21.702225 -0.00015302569
10000 26.437756 -0.0014603221
10000 20.67984 -0.0027346096
10000 20.22936 -0.00088521688
10000 22.088679 -0.0011101732
10000 35.844993 -6.4668789e-05
10000 19.387097 -0.00050693803
10000 21.73695 -0.0018589057
10000 26.266327 -0.0012515756
10000 31.711612 -0.00062710787
10000 20.850372 0.0032128891
10000 24.038159 0.00079191386
10000 24.443457 -0.00099798298
10000 19.210017 0.00012989787
10000 20.534625 -8.5332101e-05
10000 22.370716 0.0002418868
10000 23.039992 0.0001739746
10000 22.912599 -0.0004981526
10000 18.394363 0.0008737692
10000 27.159293 -0.0012016557
10000 29.270633 -0.00071945534
10000 18.864606 -0.0022137744
10000 47.824391 0.0035302363
10000 20.173618 -0.0031373369
10000 30.457749 -0.00055543443
10000 20.802519 -0.00031730172
10000 23.5676 -0.001807032
10000 36.003918 8.2659049e-05
10000 17.996427 0.00062482511
10000 30.081026 0.0017781066
10000 30.796118 0.0027262166
10000 19.796754 0.00012963074
10000 34.110894 -0.00017096532
10000 19.157475 0.00062102751
10000 21.070074 0.001140882
10000 19.348284 0.00033823279
10000 34.041061 -0.0002301152
10000 22.281667 -0.00023080615
