Time c_o3COM[3] v_zO3
18000 33.432995 -7.9017434e-05
18000 20.62157 0.0048057177
18000 20.316526 0.0048921756
18000 19.699581 -0.0024237886
18000 30.088396 0.0015849203
18000 19.686351 -0.0022218435
18000 22.337767 -0.0018200344
18000 20.548947 0.0016975512
18000 19.489698 8.4226296e-06
18000 19.093992 0.0013144352
18000 20.4131 -0.0012141466
18000 22.342326 -0.0013322518
18000 36.334971 -8.2577743e-05
18000 30.653571 -0.00036574644
18000 34.824842 0.0029833993
18000 20.538369 0.0031739497
18000 17.876566 0.0041546577
18000 36.806645 -9.0196839e-05
18000 20.98282 0.0025924254
18000 20.749093 0.0034339163
18000 24.558624 0.0026346491
18000 22.3353 -0.0022439913
18000 32.699631 0.00071583904
18000 22.599737 0.0014440478
18000 19.79348 -0.0020940384
18000 22.883485 -0.0018166663
18000 29.817089 -0.00054426047
18000 20.996706 0.0049551186
18000 22.105398 -0.005521107
18000 24.592405 0.003773397
18000 20.363896 -0.001176838
18000 35.949874 0.0016424577
18000 19.718304 -0.0023370639
18000 47.778129 0.0022485719
18000 32.952692 -0.00021028595
18000 20.974368 -0.0033766272
18000 33.473912 -6.4736841e-05
18000 23.66546 -0.00010384543
18000 19.205786 0.0050833087
18000 37.442341 0.0019066807
18000 20.28495 0.001644087
18000 27.718528 -0.00064428831
18000 23.479116 0.0015260243
18000 19.527095 -0.0026711983
18000 21.068553 -0.00022615509
18000 30.010124 0.00094947546
18000 20.047623 -0.0027164569
18000 33.121384 -0.00010406396
18000 22.813198 0.000663429
18000 23.541348 -0.003866572
18000 61.431839 0.0031035743
18000 21.179939 -0.0016500267
18000 19.608961 0.0014449694
18000 18.20226 -0.0020059563
18000 32.792703 -8.4141952e-05
18000 28.378385 0.0015344248
18000 21.339402 -0.0028727039
18000 43.563752 0.0027053335
18000 32.116288 -0.00011422834
18000 33.531158 -0.00029701587
18000 24.697404 -0.0016638974
18000 17.531036 0.0036626515
18000 24.421147 -6.8566545e-05
18000 18.711744 -0.00023497764
18000 20.339052 -0.0041725507
18000 21.395952 -0.0034646963
18000 21.965978 0.0011829597
18000 23.017946 0.0023673662
18000 57.833509 0.0027613323
18000 22.179405 0.00030294568
18000 20.963864 -0.0026452175
18000 24.092078 -0.0011018503
18000 20.170119 0.0050581274
18000 20.381131 0.0034876204
18000 19.963477 -0.001277981
18000 29.96753 0.0028178067
18000 33.540072 0.00043964948
18000 22.920429 0.0025893306
18000 22.720696 0.0015134438
18000 18.451258 -0.0031223085
18000 31.848072 -0.00030583987
18000 38.060318 0.0024926928
18000 22.617288 -0.0017720546
18000 24.338339 -0.0041916348
18000 20.527223 -0.0013071796
18000 22.527308 -0.0030935847
