Time c_o3COM[3] v_zO3
29000 32.545213 -7.4114961e-05
29000 40.593699 0.0018918673
29000 19.608493 0.0005195427
29000 17.701129 0.00090234705
29000 47.49309 0.0015869057
29000 19.278209 0.001940984
29000 18.104073 0.001641881
29000 16.039016 -0.0014034513
29000 18.555304 -0.0039797468
29000 30.746524 0.00073959627
29000 23.653093 -0.00048423568
29000 21.092117 -0.0036432642
29000 35.250384 -9.0783764e-06
29000 23.225181 -0.0012815243
29000 67.852288 0.0030221647
29000 20.38039 0.0039497456
29000 20.308088 -0.00050951683
29000 35.504102 -0.00015551982
29000 21.378899 -0.0007441551
29000 27.877797 0.0020372467
29000 40.720193 0.0015197943
29000 26.208303 0.0010620105
29000 40.263721 0.00069143786
29000 22.348325 0.00047512352
29000 32.175515 0.0015587997
29000 21.57295 0.0020616201
29000 22.184492 -0.001750902
29000 18.5593 -0.0013974473
29000 53.062607 0.0032474656
29000 64.328533 0.0035513726
29000 21.379984 2.1668977e-05
29000 54.345418 0.0015065081
29000 20.970195 0.0028117475
29000 73.987919 0.0024104062
29000 29.889635 -0.00036449886
29000 29.132854 0.0043127706
29000 31.96444 -0.0001575107
29000 21.08238 -0.0011093428
29000 20.62628 -0.0022295793
29000 59.147556 0.0021171667
29000 43.218794 0.0037443805
29000 20.249948 -7.7537672e-05
29000 23.106607 0.0020043401
29000 23.406706 0.00069277598
29000 75.297656 0.0052535526
29000 41.336948 0.00086006355
29000 19.825467 -0.00057845489
29000 32.334105 -6.6433628e-05
29000 23.512357 0.00039751557
29000 20.29546 -0.0018881181
29000 93.338447 -0.0015236836
29000 20.679872 0.0003910957
29000 22.065566 -0.0015479551
29000 17.790406 -0.00047958115
29000 31.384025 -0.00026107513
29000 44.814141 0.0014032646
29000 17.277828 0.00088521679
29000 72.79924 0.0027003735
29000 30.241104 -0.00017344273
29000 29.479771 -0.00039818833
29000 22.638763 0.000350936
29000 19.96514 0.001437648
29000 22.665578 -0.00065749847
29000 20.520701 -0.0028242175
29000 18.150355 -0.0033310489
29000 22.299432 0.0014587319
29000 17.386698 0.0022763163
29000 23.307703 -0.00039339836
29000 89.311023 0.0045122517
29000 22.590873 0.0044725298
29000 31.457991 0.0018307467
29000 21.763575 0.0031455393
29000 18.936132 0.0019899631
29000 17.893139 -0.00070320063
29000 20.987273 -0.0025407497
29000 61.142601 0.0029153744
29000 37.903527 0.00039272469
29000 20.14464 0.0028729288
29000 43.247715 0.0034836538
29000 21.598875 0.0042502985
29000 26.398589 -0.00094006165
29000 66.948467 0.0026403346
29000 72.685618 0.0048275426
29000 19.301295 -0.0045072791
29000 19.819158 0.0017721373
29000 21.009179 0.0017026784
29000 33.282576 0.0011750886
29000 22.269522 -0.0015380295
29000 21.014355 -0.0026979697
29000 74.687122 0.0019995572
29000 62.574758 0.0041343392
29000 18.317321 0.0027193637
29000 79.616959 0.0046773579
29000 21.681231 0.0023737344
29000 21.002383 -0.00023410804
29000 19.254851 -0.00010121935
29000 89.573436 -0.0021558162
29000 21.12438 -0.00022054426
29000 20.98042 -0.0041539533
29000 20.11695 -0.00084737241
29000 20.245116 -0.0023930168
29000 29.33966 -0.00054368396
29000 22.543491 0.0024792784
29000 19.968682 -0.00049766742
29000 50.9067 0.0058219044
29000 21.880083 -0.001584574
29000 22.493333 -0.00023802611
29000 89.394192 0.0022510512
29000 27.762949 0.0038898234
29000 27.248734 -0.0013143605
