Time c_o3COM[3] v_zO3
22000 33.113799 -6.4951687e-05
22000 27.550979 0.0018638579
22000 22.704778 -0.0037468177
22000 19.911177 0.0013190742
22000 36.410702 0.0015684574
22000 18.323064 0.0017087672
22000 25.555216 0.0011461183
22000 19.284588 -0.001947988
22000 22.557309 -0.00016146725
22000 25.581498 0.00078872248
22000 19.986504 -0.0013502456
22000 26.122582 0.00027010467
22000 35.926427 -5.4974391e-05
22000 29.310142 -0.0002918094
22000 46.831566 0.0029896527
22000 19.878001 -0.0001397563
22000 21.904338 -0.0019180569
22000 36.336793 -0.00013073511
22000 25.425229 -0.00070969347
22000 22.055887 0.0024233483
22000 30.817157 0.0013666385
22000 21.178969 -0.0015937109
22000 35.441624 0.00070417627
22000 21.748254 0.00079885128
22000 22.347535 -0.0010483623
22000 20.752009 -0.0035497652
22000 27.399715 -0.0009549576
22000 19.441562 0.0009929701
22000 30.701444 0.0032004534
22000 39.130578 0.0036979472
22000 20.418512 0.0040032396
22000 42.641216 0.0017340413
22000 22.852683 0.0014122269
22000 57.309262 0.0025417249
22000 31.872879 -0.00020493612
22000 21.306568 0.0039283063
22000 32.923497 -0.00017065442
22000 18.702846 -0.00091798241
22000 20.942176 0.0026164418
22000 45.333321 0.0019712868
22000 20.62094 -0.00012442872
22000 22.113301 -0.0040418129
22000 20.98822 -0.0021302938
22000 20.22839 -0.0028104573
22000 38.136659 0.0052475718
22000 34.075271 0.0011064799
22000 19.866883 0.00024054253
22000 32.818874 -4.7966346e-05
22000 20.39304 -0.00034693376
22000 22.682234 -0.0040601473
22000 73.680424 0.0031835767
22000 20.01005 0.0018899118
22000 22.463963 0.000391046
22000 20.171149 -0.00034117544
22000 32.365027 -0.00016973417
22000 34.335113 0.0015209405
22000 17.763354 0.00041662865
22000 54.195027 0.0025246382
22000 31.531693 -0.00014807254
22000 32.091588 -0.00041781384
22000 20.983936 0.0046119522
22000 20.021312 0.0016877718
22000 22.005698 -0.00017547845
22000 22.314806 0.0023923938
22000 18.933319 -0.00019388687
22000 22.652223 -0.0023126127
22000 19.522759 -0.0013447387
22000 21.669314 0.0018378007
22000 68.957698 0.0029395491
22000 21.050621 0.00067532196
22000 21.436606 0.0047277674
22000 23.143045 0.0016854597
22000 18.641765 0.0044601015
22000 19.498269 0.0029824299
22000 23.78614 0.0011266709
22000 41.309764 0.0028572787
22000 35.131455 0.00041926286
22000 21.248535 -0.001699566
22000 23.99558 -0.0018849511
22000 19.050423 -0.0036635942
22000 30.611979 -0.00034025521
22000 48.565207 0.0025712706
22000 38.29817 0.0050142733
22000 21.21255 0.00024974611
22000 21.769991 0.0025759575
22000 20.041957 0.0022487996
22000 22.156461 0.0028736763
22000 27.637881 -0.00080000251
22000 20.431243 -0.0016965134
22000 60.52148 0.0021034753
22000 33.491509 0.0039424455
22000 20.828586 -0.0028132736
22000 46.151989 0.0047084886
22000 25.986259 0.00083427823
22000 21.627202 -0.0024492816
22000 18.837837 -6.0484845e-05
22000 61.223774 0.005457627
22000 28.840137 -0.00058587403
22000 23.850091 0.00035857812
22000 29.063382 -0.00032498568
22000 20.274846 0.0031625471
22000 31.936104 -0.00033299797
22000 23.331248 -0.00080264865
22000 19.591712 0.0024082726
22000 19.901537 -0.00093474545
22000 21.706846 0.0020735688
22000 20.459296 0.0032402653
22000 76.431846 0.0034639828
22000 21.244786 0.0013236475
22000 31.55308 -0.00034791675
22000 25.750869 -0.00080195439
22000 29.354613 -0.00031899334
22000 19.572456 -0.0024331715
22000 24.028075 -0.00034121195
22000 27.174395 0.00087262392
22000 18.822372 0.005002629
22000 35.62053 -6.8243978e-05
22000 20.252303 5.0949717e-05
22000 89.140713 -0.0052083659
22000 26.297395 -0.00096821193
22000 43.369123 0.0032646298
22000 22.812591 0.00070521116
22000 31.197879 0.0006416571
22000 45.065154 0.0024671342
22000 18.627234 0.0012616659
22000 33.357008 -0.00011313632
22000 66.939936 0.0027234281
22000 19.47635 -0.0013643281
22000 20.585496 -0.0035556903
22000 20.890299 0.00047862704
22000 20.494691 0.0010401677
22000 23.721534 -0.0043869041
22000 19.747143 -0.0037335323
22000 31.400827 -0.00025520063
22000 20.413823 -0.001461813
22000 24.410461 -0.00060038275
22000 19.152728 -0.0010466559
22000 21.089126 -0.0023306848
22000 44.167468 0.0026040441
22000 38.207178 0.0028758569
22000 21.380097 -0.0014887112
22000 31.941743 -0.00030427607
22000 18.156102 0.0016724684
22000 28.230769 0.0018778857
22000 21.838759 -0.0027776126
22000 23.842028 0.00012521922
22000 21.258403 0.00030739374
22000 20.309401 -0.0010040615
22000 42.724923 0.0016060462
22000 21.015168 0.0013114165
22000 35.268746 -2.3905187e-05
22000 21.096187 0.0024488528
22000 20.808228 -0.0032731974
22000 21.059638 -0.00038389068
22000 21.55745 -0.0012213466
22000 19.952822 0.0014568647
22000 17.716018 0.00086980051
22000 24.522396 0.00082299304
22000 38.62913 0.0020763872
22000 33.954783 0.0010083762
22000 18.876923 -0.0044367703
22000 19.122367 -0.0024689885
22000 30.690282 -0.00035506928
22000 20.122647 0.0018258616
22000 20.799156 -0.0024980352
22000 50.603616 0.0029083297
22000 21.245355 0.0039900094
22000 19.320564 0.0018108
22000 71.170645 0.0031665768
22000 21.871448 -0.0028071038
22000 21.712871 0.0010108668
22000 25.220766 0.00032139677
22000 21.91459 -0.0032361586
22000 23.908236 0.0010682996
22000 21.734487 0.0030830815
22000 26.480174 -0.00023850069
22000 23.992499 -0.0028743169
22000 21.472688 0.00079340868
22000 22.682621 -0.0013522888
22000 21.905311 0.00021471689
22000 21.85043 0.0025414217
22000 17.831203 -0.0011467894
22000 50.819007 0.0041566991
22000 39.740813 0.0030413648
22000 20.766275 -0.0019674081
22000 21.07046 0.0024263685
22000 19.17272 -0.0023721363
22000 21.635703 -0.0019370717
22000 90.706026 -0.0021661303
22000 20.273595 -0.00054754411
22000 19.86152 -0.00019921855
22000 20.737038 -0.0052172669
22000 31.430167 0.0030763384
22000 21.529297 -0.0015072459
22000 34.660018 -9.0896252e-05
22000 21.992704 0.00049673483
22000 23.75801 0.0010546917
22000 19.558971 0.0010082252
22000 19.823064 -0.0041749698
22000 27.466596 -0.00046751025
22000 53.32743 0.0022360297
22000 29.553312 -0.00036322536
22000 20.231872 -0.00032623938
22000 33.833391 -5.7975059e-06
22000 33.92532 2.8945751e-05
22000 21.554907 -0.0025438769
22000 28.374737 -0.00035700658
22000 19.186815 0.0017595964
22000 50.140709 0.0015723647
22000 21.667652 0.0029251731
22000 21.33628 -8.598891e-05
22000 20.537134 0.0021134097
22000 18.900665 -0.0018180821
22000 84.718709 0.0038372199
22000 69.616925 0.0023909946
22000 22.527897 -0.001562145
22000 49.151389 0.003038197
22000 24.381316 0.0017089982
22000 19.61401 -0.0021404359
22000 20.499254 0.00033039176
22000 26.292949 0.0025308016
22000 19.080032 0.0017394849
22000 21.000145 -0.00056103469
22000 19.904183 0.00039440235
22000 31.174805 -0.0001426045
22000 29.328601 -0.00037236251
22000 38.08335 0.0023800076
22000 18.940952 -0.00066499143
22000 21.653902 -0.0019388393
22000 32.207546 -0.0001661013
22000 54.492963 0.0033816153
22000 22.665157 -0.0038007002
22000 54.692828 0.0022572091
22000 45.103038 0.0039491936
22000 20.24526 -0.0018494553
22000 54.312559 0.0049085893
22000 24.254303 -0.001271201
22000 23.174782 0.0017525948
22000 21.469545 -0.0007477116
22000 20.018246 0.0040976742
22000 66.804037 0.0028710572
22000 34.049569 2.4848666e-05
22000 35.444118 0.0019797243
22000 18.981958 -0.00024990734
22000 36.594377 0.0033381343
22000 16.514999 -0.0021072821
22000 19.03256 0.0018037321
22000 45.773596 0.0014310906
22000 32.753123 -2.1360464e-05
22000 25.032753 0.00033694729
22000 20.470993 0.00018892765
22000 30.511337 0.00071100533
22000 44.172075 0.0020661454
22000 26.806606 0.00042719408
22000 34.970095 -5.4668944e-05
22000 21.249175 0.0058080289
22000 20.930517 1.8113733e-05
22000 39.288298 0.0015723101
22000 22.160199 -0.0002119527
22000 32.415674 0.0010264362
22000 21.802344 -0.00050260342
22000 20.21331 -0.0066200966
22000 20.107274 0.00021445033
22000 18.578031 0.0014225933
22000 60.59852 0.0031451025
22000 34.354557 0.0032902379
22000 19.840787 0.0010062122
22000 17.918385 0.00029113782
22000 20.164641 0.00079369302
22000 23.28314 -0.0034845035
22000 18.079004 0.00030084746
22000 89.583201 0.0019828054
22000 21.939545 -0.0017278937
22000 23.138678 0.0012797431
22000 20.837252 -0.00084365103
22000 51.83509 0.0024883876
22000 35.684878 4.4406739e-05
22000 18.834936 -0.00084352025
22000 51.095243 0.0016868029
22000 61.969413 0.002523577
22000 13.908093 0.0009441889
22000 32.363808 -6.5766897e-05
22000 21.013085 -0.0023702913
22000 23.869425 0.001265048
22000 29.282668 0.0027328362
22000 32.751898 -0.00010169225
22000 69.381486 0.0047709857
22000 25.230101 -0.00017645206
22000 17.032902 -0.00023234037
22000 40.102619 0.002114549
22000 19.172369 0.0046350372
22000 23.074515 -0.003004394
22000 37.727448 2.3304493e-05
22000 40.178418 0.0013542307
22000 35.49694 0.0032848511
22000 21.353609 0.0016730081
22000 23.189803 0.0017094821
22000 17.858413 0.0016504415
22000 29.748661 0.0033994772
22000 25.239513 0.0024280799
22000 49.11379 0.0023274502
22000 28.406754 -0.00051045955
22000 51.175886 0.0031847318
22000 21.70123 0.00037997908
22000 20.836465 -0.0014514459
22000 20.004143 7.3693077e-05
22000 31.427189 0.0024742935
22000 46.996838 0.0048660225
22000 21.203486 -0.00050324753
22000 33.996036 6.3773301e-05
22000 17.734965 0.00051893067
22000 65.265821 0.0033267921
22000 20.37221 -0.0027317979
22000 36.931447 0.0017591972
22000 22.901398 0.0021611447
22000 21.877301 0.0036675846
22000 29.198145 0.00097344762
22000 18.616436 0.00036243584
22000 37.908751 0.0045760785
22000 19.301322 -0.0038463811
22000 18.900882 0.0018804284
22000 19.241517 0.0010121518
22000 45.531695 0.0019915295
22000 59.095127 0.0019554324
22000 20.324092 -0.00054716968
22000 20.491036 -0.0033014705
22000 19.834296 -0.00068401533
22000 18.770751 -0.00064170776
22000 19.059536 -0.0017588949
22000 20.07693 0.00027094843
22000 34.369412 -1.4833869e-05
22000 27.633398 -0.00053725811
22000 27.17174 -0.00070570938
22000 21.328697 0.0027201591
22000 28.252867 -0.0005727273
22000 39.161228 0.0016394642
22000 18.98263 0.0014610572
22000 38.607798 0.0014107671
22000 49.999989 0.0038837805
22000 19.596675 -0.0013097525
22000 23.079717 -0.001792685
22000 29.820949 -0.00035848883
22000 17.900542 -0.00016699399
22000 18.443067 -0.0022299386
22000 19.885429 0.0002369676
22000 56.761104 0.0033125443
22000 20.92869 -0.00068691315
22000 20.673501 0.0016890891
22000 32.778797 -0.00017037655
22000 20.073919 0.0028149351
22000 19.204816 0.0035371241
22000 84.348887 0.0042496118
22000 17.257998 0.0019416711
22000 18.287289 -0.00011229643
22000 18.992012 0.0011266385
22000 33.431122 -0.00015888396
22000 19.320444 -0.0018056967
22000 47.026492 0.0017132201
22000 18.089607 0.0017811461
22000 21.789805 -0.0025672298
22000 23.184093 0.00098728945
22000 21.316793 0.0045781737
22000 21.098811 0.0030690394
22000 62.585657 0.0032052678
22000 21.323971 0.00105622
22000 56.80119 0.0024378479
22000 20.871495 -0.0013291969
22000 33.521198 4.217408e-06
22000 32.950431 0.0018361852
22000 18.143874 -0.0047769114
22000 19.195848 -0.0010586164
22000 47.622205 0.0040116811
22000 22.27379 -0.0032293592
22000 19.706398 -0.0024799763
22000 19.063904 -0.00016765126
22000 20.050523 -0.0013819794
22000 24.438726 -0.0016392817
22000 31.29628 -0.00018497625
22000 26.624856 0.0016924646
22000 30.626673 -0.00026481921
22000 29.028847 -0.00060945606
22000 49.719863 0.00178017
22000 19.641337 2.441108e-06
22000 50.540781 0.0022077946
22000 33.988552 -7.6255405e-05
22000 24.088097 -1.2766741e-06
22000 22.700467 -0.00038703187
22000 22.557911 2.7133643e-05
22000 20.021088 -0.00077159666
22000 23.71743 0.0020330852
22000 22.383886 0.00087235937
22000 20.555564 0.0019061645
22000 23.17198 0.00057093653
22000 23.12773 -0.0012235081
22000 23.589697 -0.0017762334
22000 26.02712 0.0010870229
22000 21.750564 -0.00030339434
22000 47.275156 0.0030003451
22000 38.43359 0.0016768266
22000 40.588959 0.00085778692
22000 47.622986 0.0015575424
22000 19.686466 -0.005306057
22000 24.443112 0.0010132942
22000 20.206797 0.00036956479
22000 20.791548 0.0020183919
22000 19.810257 -0.0047758952
22000 20.602945 0.00031584361
22000 21.924634 -0.00048387474
22000 20.885552 0.00057171231
22000 46.810959 0.0018711393
22000 30.556729 -0.00024377389
22000 20.113311 0.0015091357
22000 20.221673 -0.0026957593
22000 22.974555 0.0011523469
22000 20.22642 -0.0024419473
22000 22.001228 0.0034037899
22000 23.500826 0.0011851399
22000 20.036255 -0.0028563316
22000 29.367156 -0.00052957238
22000 17.964956 0.0028146912
22000 24.049049 -0.0020135116
22000 18.213679 -0.00094119091
22000 88.357996 0.0063803047
22000 28.327655 0.00022045089
22000 23.26762 0.00060082061
22000 21.124297 0.0014415212
22000 90.806977 0.0031559652
22000 41.716507 0.0026895397
22000 26.501394 0.00073060431
22000 19.42009 0.0033873197
22000 22.860512 -0.0016773507
22000 58.386967 0.0026481249
22000 19.032137 0.00062848638
22000 36.586064 3.1161594e-05
22000 22.273575 -0.00095884895
