Time c_o3COM[3] v_zO3
2000 34.73637 -8.2017973e-05
2000 33.949424 -0.0013660791
2000 33.841632 -0.0011007224
2000 33.196741 -0.0024100312
2000 31.773678 -0.0014201936
2000 32.584435 -0.0028935494
2000 26.481947 -0.0024214668
2000 29.541652 -0.0028374029
2000 32.302365 -0.0023136979
2000 32.169759 -0.0022681911
2000 31.690434 -0.0011749826
2000 28.171262 -0.0029826554
2000 38.127003 -0.00015995866
2000 35.821514 -0.00047039629
2000 32.618853 -0.00042351971
2000 29.89435 -0.0020189583
2000 32.258592 -0.0013876077
2000 38.41381 -8.9779506e-05
2000 34.011431 -0.00076303636
2000 30.468663 -0.0015667813
2000 34.404385 -0.00077402276
2000 27.588516 -0.0027789043
2000 32.524901 -0.0028217241
2000 34.452129 -0.0014813928
2000 36.307917 -0.0020880641
2000 33.824357 -0.00078056299
2000 36.129804 -0.00034478619
2000 31.668421 -0.0022535955
2000 28.580314 -0.001924873
2000 28.855448 -0.0028043281
2000 34.311388 -0.0012451388
2000 29.058682 -0.0016057417
2000 32.333858 -0.0027362171
2000 30.876312 -0.0023761828
2000 37.14714 -0.00021360293
2000 31.877448 -0.0017397174
2000 35.590987 -0.00014121463
2000 22.645959 -0.0017731082
2000 32.869444 -0.00061188646
2000 29.440635 -0.0011298018
2000 24.133034 -0.0041463354
2000 29.917624 -0.0034581831
2000 32.678107 -0.00068418684
2000 30.934467 -0.0005770179
2000 33.158498 -0.00081270569
2000 29.581474 -0.00089617484
2000 29.698229 -0.0016100022
2000 33.708318 -5.1192387e-05
2000 35.232157 -0.0011132369
2000 33.052654 -0.00025931047
2000 23.04659 0.002642604
2000 30.846889 -0.00084837078
2000 33.766721 -0.0019527717
2000 34.134901 -0.00048037309
2000 33.919695 -6.2982089e-05
2000 34.367522 -0.00062002219
2000 32.934214 -0.0020834198
2000 31.322486 -0.0013710576
2000 34.06258 -0.00010373735
2000 39.258103 -0.0003610667
2000 31.212405 -0.00018398084
2000 28.993947 -0.0022277588
2000 27.1368 -0.0032582232
2000 32.451447 -0.0014825753
2000 31.263237 -0.0026283964
2000 33.993441 -0.0022614621
2000 33.928024 -0.0011569528
2000 30.194021 -0.0028752494
2000 31.913322 -0.0031156391
2000 31.772765 -0.0017009336
2000 34.731305 -0.00065232324
2000 31.376765 -0.0024628158
2000 31.862051 -0.00059316188
2000 29.340736 -0.0024873438
2000 31.853228 -0.0020811578
2000 30.765509 -0.002648279
2000 27.127213 -0.0031266799
2000 28.270607 -0.0035415118
2000 31.527632 -0.001817456
2000 32.777608 -0.0013137412
2000 36.378086 -0.00031836656
2000 33.065325 -0.0011826024
2000 29.102144 -0.0038307347
2000 32.646127 -0.0024744441
2000 32.073089 -0.0021276204
2000 35.310069 -0.00070292081
2000 32.753097 -0.0013139531
2000 33.97703 -0.00022629019
